song,label,score_time,audio_time_ref,audio_time_pred,error_seconds,absolute_error_seconds,valid,note
aka-si-mi-krasna,takt_01,0.0,1.723,1.5325170068027207,-0.19048299319727935,0.19048299319727935,True,začiatok taktu 1
aka-si-mi-krasna,takt_10,18.0,26.531,26.273378684807255,-0.25762131519274334,0.25762131519274334,True,začiatok taktu 10
aka-si-mi-krasna,takt_19,36.0,49.615,49.58621315192743,-0.028786848072570592,0.028786848072570592,True,začiatok taktu 19
aka-si-mi-krasna,takt_23,44.0,60.907,61.68380952380953,0.7768095238095327,0.7768095238095327,True,začiatok taktu 23
aka-si-mi-krasna,takt_32,62.0,90.34,90.23274376417233,-0.10725623582767696,0.10725623582767696,True,začiatok taktu 32
aka-si-mi-krasna,takt_36,70.0,101.814,102.65541950113378,0.8414195011337853,0.8414195011337853,True,začiatok taktu 36
