score_time,audio_time
1.920000000000000284e+01,2.937324263038548722e+01
1.922500000000000142e+01,2.939646258503401199e+01
1.925000000000000000e+01,2.941968253968254032e+01
1.927500000000000213e+01,2.944290249433106510e+01
1.930000000000000071e+01,2.946612244897959343e+01
1.932500000000000284e+01,2.948934240362811465e+01
1.935000000000000142e+01,2.951256235827664298e+01
1.937500000000000000e+01,2.953578231292516776e+01
1.940000000000000213e+01,2.956932224741748527e+01
1.942500000000000071e+01,2.961576215671453483e+01
1.945000000000000284e+01,2.965962207105063797e+01
1.947500000000000142e+01,2.970606198034769108e+01
1.950000000000000000e+01,2.974992189468379777e+01
1.952500000000000213e+01,2.979636180398084733e+01
1.955000000000000071e+01,2.984022171831695047e+01
1.957500000000000284e+01,2.988666162761400358e+01
1.960000000000000142e+01,2.993052154195011028e+01
1.962500000000000000e+01,2.996664147140337420e+01
1.965000000000000213e+01,2.998728143109095257e+01
1.967500000000000071e+01,3.001308138070042375e+01
1.970000000000000284e+01,3.003372134038800567e+01
1.972500000000000142e+01,3.005952128999747686e+01
1.975000000000000000e+01,3.008016124968506233e+01
1.977500000000000213e+01,3.010596119929453351e+01
1.980000000000000071e+01,3.012660115898211188e+01
1.982500000000000284e+01,3.015240110859158307e+01
1.985000000000000142e+01,3.017304106827916144e+01
1.987500000000000000e+01,3.020916099773242536e+01
1.990000000000000213e+01,3.025302091206852495e+01
1.992500000000000071e+01,3.029946082136558161e+01
1.995000000000000284e+01,3.034332073570168475e+01
1.997500000000000142e+01,3.038976064499873786e+01
2.000000000000000000e+01,3.043362055933484100e+01
2.002500000000000213e+01,3.048006046863189411e+01
2.005000000000000071e+01,3.052392038296800081e+01
2.007500000000000284e+01,3.057036029226505391e+01
2.010000000000000142e+01,3.060390022675736788e+01
2.012500000000000000e+01,3.062712018140589265e+01
2.015000000000000213e+01,3.065034013605441743e+01
2.017500000000000071e+01,3.067356009070294220e+01
2.020000000000000284e+01,3.069678004535147053e+01
2.022500000000000142e+01,3.071999999999999886e+01
2.025000000000000000e+01,3.074321995464852719e+01
2.027500000000000213e+01,3.076643990929705197e+01
2.030000000000000071e+01,3.078965986394558030e+01
2.032500000000000284e+01,3.081287981859410152e+01
2.035000000000000142e+01,3.083609977324262985e+01
2.037500000000000000e+01,3.085931972789115463e+01
2.040000000000000213e+01,3.088253968253968296e+01
2.042500000000000071e+01,3.090575963718820773e+01
2.045000000000000284e+01,3.092897959183673251e+01
2.047500000000000142e+01,3.095219954648526084e+01
2.050000000000000000e+01,3.097541950113378562e+01
2.052500000000000213e+01,3.099863945578231039e+01
2.055000000000000071e+01,3.102185941043083517e+01
2.057500000000000284e+01,3.104507936507935995e+01
2.060000000000000142e+01,3.106829931972788827e+01
2.062500000000000000e+01,3.109151927437641660e+01
2.065000000000000213e+01,3.111473922902493783e+01
2.067500000000000071e+01,3.113795918367346971e+01
2.070000000000000284e+01,3.116117913832199449e+01
2.072500000000000142e+01,3.118439909297052282e+01
2.075000000000000000e+01,3.120761904761904759e+01
2.077500000000000213e+01,3.123083900226757237e+01
2.080000000000000071e+01,3.125405895691609715e+01
2.082500000000000284e+01,3.127727891156462547e+01
2.085000000000000142e+01,3.130049886621315025e+01
2.087500000000000000e+01,3.132371882086167858e+01
2.090000000000000213e+01,3.139079868984630650e+01
2.092500000000000071e+01,3.150173847316704112e+01
2.095000000000000284e+01,3.161525825144872215e+01
2.097500000000000142e+01,3.172619803476946032e+01
2.100000000000000000e+01,3.183971781305114490e+01
2.102500000000000213e+01,3.195065759637188307e+01
2.105000000000000071e+01,3.206417737465356055e+01
2.107500000000000284e+01,3.217511715797429872e+01
2.110000000000000142e+01,3.228863693625598330e+01
