score_time,audio_time
7.654999999999999716e+01,1.156585941043083778e+02
7.657500000000000284e+01,1.156818140589569026e+02
7.660000000000000853e+01,1.157050340136054558e+02
7.662500000000000000e+01,1.157282539682539664e+02
7.665000000000000568e+01,1.157514739229024769e+02
7.667499999999999716e+01,1.157746938775510159e+02
7.670000000000000284e+01,1.157979138321995265e+02
7.672500000000000853e+01,1.158211337868480655e+02
7.675000000000000000e+01,1.158443537414965903e+02
7.677500000000000568e+01,1.158675736961451150e+02
7.680000000000001137e+01,1.158907936507936540e+02
7.682500000000000284e+01,1.159140136054421646e+02
7.685000000000000853e+01,1.159372335600906894e+02
7.687500000000000000e+01,1.159604535147392141e+02
7.690000000000000568e+01,1.159836734693877389e+02
7.692500000000001137e+01,1.160068934240362637e+02
7.695000000000000284e+01,1.160301133786847885e+02
7.697500000000000853e+01,1.160533333333333275e+02
7.700000000000000000e+01,1.160765532879818380e+02
7.702500000000000568e+01,1.160997732426303770e+02
7.705000000000001137e+01,1.161229931972789018e+02
7.707500000000000284e+01,1.161462131519274266e+02
7.710000000000000853e+01,1.161694331065759513e+02
7.712500000000000000e+01,1.161926530612244761e+02
7.715000000000000568e+01,1.162158730158730151e+02
7.717500000000001137e+01,1.162390929705215257e+02
7.720000000000000284e+01,1.162623129251700647e+02
7.722500000000000853e+01,1.162855328798185894e+02
7.725000000000000000e+01,1.163087528344671142e+02
7.727500000000000568e+01,1.163319727891156390e+02
7.730000000000001137e+01,1.163551927437641638e+02
7.732500000000000284e+01,1.163784126984126743e+02
7.735000000000000853e+01,1.164016326530612133e+02
7.737500000000000000e+01,1.164248526077097381e+02
7.740000000000000568e+01,1.164480725623582771e+02
7.742500000000001137e+01,1.164712925170068019e+02
7.745000000000000284e+01,1.164945124716553124e+02
7.747500000000000853e+01,1.165177324263038372e+02
7.750000000000000000e+01,1.165409523809523478e+02
7.752500000000000568e+01,1.165641723356008868e+02
7.755000000000001137e+01,1.165873922902494115e+02
7.757500000000000284e+01,1.166106122448979647e+02
7.760000000000000853e+01,1.166338321995464753e+02
7.762500000000000000e+01,1.166570521541950001e+02
7.765000000000000568e+01,1.166802721088435248e+02
7.767500000000001137e+01,1.167034920634920354e+02
7.770000000000000284e+01,1.167267120181405744e+02
7.772500000000000853e+01,1.167499319727890992e+02
7.775000000000000000e+01,1.167731519274376524e+02
7.777500000000000568e+01,1.167963718820861629e+02
7.780000000000001137e+01,1.168195918367346735e+02
7.782500000000000284e+01,1.168428117913832125e+02
7.785000000000000853e+01,1.168660317460317231e+02
7.787500000000000000e+01,1.168892517006802620e+02
7.790000000000000568e+01,1.169124716553287868e+02
7.792500000000001137e+01,1.169356916099773116e+02
7.795000000000000284e+01,1.169589115646258506e+02
7.797500000000000853e+01,1.169821315192743612e+02
7.800000000000000000e+01,1.170053514739229001e+02
7.802500000000000568e+01,1.170285714285714107e+02
7.805000000000001137e+01,1.170517913832199355e+02
7.807500000000000284e+01,1.170750113378684603e+02
7.810000000000000853e+01,1.170982312925169992e+02
7.812500000000000000e+01,1.171214512471655240e+02
7.815000000000000568e+01,1.171446712018140488e+02
7.817500000000001137e+01,1.171678911564625736e+02
7.820000000000000284e+01,1.171911111111110984e+02
7.822500000000000853e+01,1.172143310657596231e+02
7.825000000000000000e+01,1.172375510204081479e+02
7.827500000000000568e+01,1.172607709750566727e+02
7.830000000000001137e+01,1.172839909297052117e+02
7.832500000000000284e+01,1.173072108843537222e+02
7.835000000000000853e+01,1.173304308390022612e+02
7.837500000000000000e+01,1.173536507936507860e+02
7.840000000000000568e+01,1.173768707482993108e+02
7.842500000000001137e+01,1.174000907029478356e+02
7.845000000000000284e+01,1.174233106575963603e+02
