id,pitch,onset_beat,duration_beat,onset_quarter,duration_quarter,voice
P05_p5n388,63,124.5,1.5,124.5,1.5,1
P01_p1n90,68,124.5,1.0,124.5,1.0,1
P05_p5n389,39,125.0,1.0,125.0,1.0,5
P04_p4n134,51,125.0,1.0,125.0,1.0,1
P03_p3n119,62,125.5,0.25,125.5,0.25,1
P02_p2n106,63,125.5,0.5,125.5,0.5,1
P01_p1n91,67,125.5,0.25,125.5,0.25,1
P03_p3n120,60,125.75,0.25,125.75,0.25,1
P01_p1n92,68,125.75,0.25,125.75,0.25,1
P05_p5n391,38,126.0,1.0,126.0,1.0,5
P04_p4n135,50,126.0,1.0,126.0,1.0,1
P03_p3n121,58,126.0,1.0,126.0,1.0,1
P02_p2n107,68,126.0,0.5,126.0,0.5,1
P01_p1n93,70,126.0,1.5,126.0,1.5,1
P05_p5n392,56,126.5,1.5,126.5,1.5,1
P05_p5n393,62,126.5,1.5,126.5,1.5,1
P02_p2n108,67,126.5,0.5,126.5,0.5,1
P05_p5n394,34,127.0,1.0,127.0,1.0,5
P04_p4n136,46,127.0,1.0,127.0,1.0,1
P03_p3n122,56,127.0,1.0,127.0,1.0,1
P02_p2n109,66,127.0,1.0,127.0,1.0,1
P01_p1n94,72,127.5,0.25,127.5,0.25,1
P01_p1n95,74,127.75,0.25,127.75,0.25,1
P05_p5n396,43,128.0,1.0,128.0,1.0,5
P04_p4n137,55,128.0,1.0,128.0,1.0,1
P01_p1n96,72,128.0,0.25,128.0,0.25,1
P01_p1n97,70,128.25,0.25,128.25,0.25,1
P05_p5n397,58,128.5,1.5,128.5,1.5,1
P03_p3n124,62,128.5,1.0,128.5,1.0,1
P02_p2n111,65,128.5,1.0,128.5,1.0,1
P05_p5n398,65,128.5,1.5,128.5,1.5,1
P01_p1n98,72,128.5,3.5,128.5,3.5,1
P05_p5n399,41,129.0,1.0,129.0,1.0,5
P04_p4n138,53,129.0,1.0,129.0,1.0,1
P03_p3n125,60,129.5,0.25,129.5,0.25,1
P02_p2n112,63,129.5,0.25,129.5,0.25,1
P03_p3n126,59,129.75,0.25,129.75,0.25,1
P02_p2n113,62,129.75,0.25,129.75,0.25,1
P05_p5n401,40,130.0,1.0,130.0,1.0,5
P04_p4n139,52,130.0,1.0,130.0,1.0,1
P03_p3n127,60,130.0,0.5,130.0,0.5,1
P02_p2n114,61,130.0,0.5,130.0,0.5,1
P05_p5n402,58,130.5,1.5,130.5,1.5,1
P03_p3n128,58,130.5,0.25,130.5,0.25,1
P05_p5n403,61,130.5,1.5,130.5,1.5,1
P02_p2n115,61,130.5,0.5,130.5,0.5,1
P05_p5n404,64,130.5,1.5,130.5,1.5,1
P03_p3n129,57,130.75,0.25,130.75,0.25,1
P05_p5n405,36,131.0,1.0,131.0,1.0,5
P04_p4n140,48,131.0,1.0,131.0,1.0,1
P03_p3n130,58,131.0,0.5,131.0,0.5,1
P02_p2n116,60,131.0,0.5,131.0,0.5,1
P03_p3n131,56,131.5,0.25,131.5,0.25,1
P02_p2n117,64,131.5,0.5,131.5,0.5,1
P03_p3n132,55,131.75,0.25,131.75,0.25,1
P05_p5n407,41,132.0,1.0,132.0,1.0,5
P04_p4n141,53,132.0,1.0,132.0,1.0,1
P02_p2n118,67,132.0,3.0,132.0,3.0,1
P05_p5n408,56,132.5,1.5,132.5,1.5,1
P03_p3n134,60,132.5,1.0,132.5,1.0,1
P05_p5n409,63,132.5,1.5,132.5,1.5,1
P01_p1n101,68,132.5,1.0,132.5,1.0,1
P04_p4n142,53,133.0,1.0,133.0,1.0,1
P05_p5n410,53,133.0,1.0,133.0,1.0,5
P03_p3n135,62,133.5,0.25,133.5,0.25,1
P01_p1n102,70,133.5,0.25,133.5,0.25,1
P03_p3n136,63,133.75,0.25,133.75,0.25,1
P01_p1n103,72,133.75,0.25,133.75,0.25,1
P04_p4n143,46,134.0,1.0,134.0,1.0,1
P05_p5n412,46,134.0,1.0,134.0,1.0,5
P03_p3n137,62,134.0,1.5,134.0,1.5,1
P01_p1n104,70,134.0,1.5,134.0,1.5,1
P05_p5n413,56,134.5,1.5,134.5,1.5,1
P05_p5n414,62,134.5,1.5,134.5,1.5,1
P05_p5n415,34,135.0,1.0,135.0,1.0,5
P04_p4n144,46,135.0,1.0,135.0,1.0,1
P02_p2n119,68,135.0,1.0,135.0,1.0,1
P03_p3n138,63,135.5,0.25,135.5,0.25,1
P01_p1n105,72,135.5,0.25,135.5,0.25,1
P03_p3n139,62,135.75,0.25,135.75,0.25,1
P01_p1n106,74,135.75,0.25,135.75,0.25,1
P05_p5n419,39,136.0,2.0,136.0,2.0,5
P04_p4n145,51,136.0,2.0,136.0,2.0,1
P05_p5n418,56,136.0,1.0,136.0,1.0,2
P03_p3n140,61,136.0,2.0,136.0,2.0,1
P05_p5n416,61,136.0,2.0,136.0,2.0,1
P05_p5n417,65,136.0,2.0,136.0,2.0,1
P02_p2n120,68,136.0,1.0,136.0,1.0,1
P01_p1n107,77,136.0,0.6666666865348816,136.0,0.6666666865348816,1
P01_p1n108,75,136.6666717529297,0.6666666865348816,136.6666717529297,0.6666666865348816,1
P05_p5n420,55,137.0,1.0,137.0,1.0,2
P02_p2n121,67,137.0,1.0,137.0,1.0,1
P01_p1n109,75,137.3333282470703,0.3333333432674408,137.3333282470703,0.3333333432674408,1
P01_p1n110,71,137.6666717529297,0.3333333432674408,137.6666717529297,0.3333333432674408,1
P05_p5n424,40,138.0,2.0,138.0,2.0,5
P04_p4n146,52,138.0,2.0,138.0,2.0,1
P05_p5n421,55,138.0,2.0,138.0,2.0,1
P03_p3n141,60,138.0,1.0,138.0,1.0,1
P05_p5n422,60,138.0,2.0,138.0,2.0,1
P02_p2n122,67,138.0,2.0,138.0,2.0,1
P05_p5n423,67,138.0,2.0,138.0,2.0,1
P01_p1n111,74,138.0,0.6666666865348816,138.0,0.6666666865348816,1
P01_p1n112,72,138.6666717529297,0.6666666865348816,138.6666717529297,0.6666666865348816,1
P03_p3n142,61,139.0,1.0,139.0,1.0,1
P01_p1n113,72,139.3333282470703,0.3333333432674408,139.3333282470703,0.3333333432674408,1
P01_p1n114,70,139.6666717529297,0.3333333432674408,139.6666717529297,0.3333333432674408,1
P05_p5n426,41,140.0,1.0,140.0,1.0,5
P04_p4n147,53,140.0,1.0,140.0,1.0,1
P05_p5n427,56,140.5,1.5,140.5,1.5,1
P03_p3n144,60,140.5,1.0,140.5,1.0,1
P02_p2n124,63,140.5,1.0,140.5,1.0,1
P05_p5n428,63,140.5,1.5,140.5,1.5,1
P01_p1n116,68,140.5,1.0,140.5,1.0,1
P05_p5n429,39,141.0,1.0,141.0,1.0,5
P04_p4n148,51,141.0,1.0,141.0,1.0,1
P03_p3n145,62,141.5,0.25,141.5,0.25,1
P02_p2n125,63,141.5,0.5,141.5,0.5,1
P01_p1n117,67,141.5,0.25,141.5,0.25,1
P03_p3n146,60,141.75,0.25,141.75,0.25,1
P01_p1n118,68,141.75,0.25,141.75,0.25,1
P05_p5n431,38,142.0,1.0,142.0,1.0,5
P04_p4n149,50,142.0,1.0,142.0,1.0,1
P03_p3n147,58,142.0,1.0,142.0,1.0,1
P02_p2n126,68,142.0,0.5,142.0,0.5,1
P01_p1n119,70,142.0,1.5,142.0,1.5,1
P05_p5n432,56,142.5,1.5,142.5,1.5,1
P05_p5n433,62,142.5,1.5,142.5,1.5,1
P02_p2n127,67,142.5,0.5,142.5,0.5,1
P05_p5n434,34,143.0,1.0,143.0,1.0,5
P04_p4n150,46,143.0,1.0,143.0,1.0,1
P03_p3n148,56,143.0,1.0,143.0,1.0,1
P02_p2n128,66,143.0,1.0,143.0,1.0,1
P01_p1n120,72,143.5,0.25,143.5,0.25,1
P01_p1n121,74,143.75,0.25,143.75,0.25,1
P05_p5n436,31,144.0,0.5,144.0,0.5,5
P01_p1n122,72,144.0,0.25,144.0,0.25,1
P01_p1n123,70,144.25,0.25,144.25,0.25,1
P05_p5n439,43,144.5,1.0,144.5,1.0,5
P04_p4n152,55,144.5,1.0,144.5,1.0,1
P05_p5n437,58,144.5,1.0,144.5,1.0,1
P03_p3n150,58,144.5,1.0,144.5,1.0,1
P05_p5n438,65,144.5,1.0,144.5,1.0,1
P02_p2n130,65,144.5,1.0,144.5,1.0,1
P01_p1n124,72,144.5,1.5,144.5,1.5,1
P05_p5n442,43,145.5,0.5,145.5,0.5,5
P04_p4n153,55,145.5,0.5,145.5,0.5,1
P05_p5n440,58,145.5,0.5,145.5,0.5,1
P03_p3n151,58,145.5,0.5,145.5,0.5,1
P05_p5n441,65,145.5,0.5,145.5,0.5,1
P02_p2n131,65,145.5,0.5,145.5,0.5,1
P05_p5n445,43,146.0,1.0,146.0,1.0,5
P04_p4n154,55,146.0,1.0,146.0,1.0,1
P05_p5n443,58,146.0,1.0,146.0,1.0,1
P03_p3n152,58,146.0,1.0,146.0,1.0,1
P05_p5n444,65,146.0,1.0,146.0,1.0,1
P02_p2n132,65,146.0,1.0,146.0,1.0,1
P01_p1n125,70,146.0,1.0,146.0,1.0,1
P05_p5n448,42,147.0,1.0,147.0,1.0,5
P04_p4n155,54,147.0,1.0,147.0,1.0,1
P05_p5n446,57,147.0,1.0,147.0,1.0,1
P03_p3n153,57,147.0,1.0,147.0,1.0,1
P02_p2n133,64,147.0,1.0,147.0,1.0,1
P05_p5n447,64,147.0,1.0,147.0,1.0,1
P01_p1n126,71,147.0,1.0,147.0,1.0,1
P05_p5n450,41,148.0,1.0,148.0,1.0,5
P04_p4n156,53,148.0,2.0,148.0,2.0,1
P03_p3n154,56,148.0,3.0,148.0,3.0,1
P02_p2n134,63,148.0,3.0,148.0,3.0,1
P01_p1n127,72,148.0,1.0,148.0,1.0,1
P05_p5n451,56,148.5,1.5,148.5,1.5,1
P05_p5n452,63,148.5,1.5,148.5,1.5,1
P05_p5n453,53,149.0,1.0,149.0,1.0,5
P01_p1n128,70,149.0,0.5,149.0,0.5,1
P01_p1n129,68,149.5,0.5,149.5,0.5,1
P05_p5n455,46,150.0,1.0,150.0,1.0,5
P04_p4n157,46,150.0,2.0,150.0,2.0,1
P01_p1n130,67,150.0,0.25,150.0,0.25,1
P01_p1n131,66,150.25,0.25,150.25,0.25,1
P05_p5n456,56,150.5,1.5,150.5,1.5,1
P05_p5n457,62,150.5,1.5,150.5,1.5,1
P01_p1n132,70,150.5,1.0,150.5,1.0,1
P05_p5n458,46,151.0,1.0,151.0,1.0,5
P03_p3n155,59,151.0,1.0,151.0,1.0,1
P02_p2n135,62,151.0,1.0,151.0,1.0,1
P01_p1n133,68,151.5,0.5,151.5,0.5,1
P05_p5n462,51,152.0,0.6666666865348816,152.0,0.6666666865348816,5
P04_p4n158,51,152.0,2.0,152.0,2.0,1
P03_p3n156,58,152.0,1.5,152.0,1.5,1
P05_p5n459,58,152.0,2.0,152.0,2.0,1
P02_p2n136,62,152.0,2.0,152.0,2.0,1
P05_p5n460,62,152.0,2.0,152.0,2.0,1
P01_p1n134,67,152.0,1.5,152.0,1.5,1
P05_p5n461,67,152.0,2.0,152.0,2.0,1
P05_p5n463,55,152.6666717529297,0.6666666865348816,152.6666717529297,0.6666666865348816,5
P05_p5n464,53,153.3333282470703,0.3333333432674408,153.3333282470703,0.3333333432674408,5
P03_p3n157,57,153.5,0.25,153.5,0.25,1
P01_p1n135,65,153.5,0.25,153.5,0.25,1
P05_p5n465,51,153.6666717529297,0.3333333432674408,153.6666717529297,0.3333333432674408,5
P03_p3n158,58,153.75,0.25,153.75,0.25,1
P01_p1n136,67,153.75,0.25,153.75,0.25,1
P05_p5n469,50,154.0,0.6666666865348816,154.0,0.6666666865348816,5
P04_p4n159,50,154.0,2.0,154.0,2.0,1
P03_p3n159,59,154.0,2.0,154.0,2.0,1
P05_p5n466,59,154.0,2.0,154.0,2.0,1
P05_p5n467,65,154.0,2.0,154.0,2.0,1
P02_p2n137,65,154.0,2.0,154.0,2.0,1
P05_p5n468,68,154.0,2.0,154.0,2.0,1
P01_p1n137,68,154.0,2.0,154.0,2.0,1
P05_p5n470,53,154.6666717529297,0.6666666865348816,154.6666717529297,0.6666666865348816,5
P05_p5n471,51,155.3333282470703,0.3333333432674408,155.3333282470703,0.3333333432674408,5
P05_p5n472,50,155.6666717529297,0.3333333432674408,155.6666717529297,0.3333333432674408,5
P05_p5n476,48,156.0,1.0,156.0,1.0,5
P05_p5n473,60,156.0,1.5,156.0,1.5,1
P05_p5n474,63,156.0,1.5,156.0,1.5,1
P05_p5n475,67,156.0,1.5,156.0,1.5,1
P04_p4n161,48,156.5,1.0,156.5,1.0,1
P02_p2n139,60,156.5,1.0,156.5,1.0,1
P05_p5n477,47,157.0,1.0,157.0,1.0,5
P04_p4n162,47,157.5,0.25,157.5,0.25,1
P02_p2n140,59,157.5,0.25,157.5,0.25,1
P05_p5n478,60,157.5,1.5,157.5,1.5,1
P05_p5n479,63,157.5,1.5,157.5,1.5,1
P05_p5n480,67,157.5,1.5,157.5,1.5,1
P04_p4n163,48,157.75,0.25,157.75,0.25,1
P02_p2n141,60,157.75,0.25,157.75,0.25,1
P05_p5n481,46,158.0,1.0,158.0,1.0,5
P04_p4n164,50,158.0,1.5,158.0,1.5,1
P02_p2n142,62,158.0,1.5,158.0,1.5,1
P03_p3n162,60,158.5,1.0,158.5,1.0,1
P01_p1n140,72,158.5,1.0,158.5,1.0,1
P05_p5n485,45,159.0,1.0,159.0,1.0,5
P05_p5n482,60,159.0,1.0,159.0,1.0,1
P05_p5n483,63,159.0,1.0,159.0,1.0,1
P05_p5n484,67,159.0,1.0,159.0,1.0,1
P04_p4n165,48,159.5,0.25,159.5,0.25,1
P02_p2n143,60,159.5,0.25,159.5,0.25,1
P03_p3n163,60,159.5,0.5,159.5,0.5,1
P01_p1n141,72,159.5,0.5,159.5,0.5,1
P04_p4n166,50,159.75,0.25,159.75,0.25,1
P02_p2n144,62,159.75,0.25,159.75,0.25,1
P05_p5n489,44,160.0,1.0,160.0,1.0,5
P04_p4n167,51,160.0,0.25,160.0,0.25,1
P05_p5n486,60,160.0,1.0,160.0,1.0,1
P03_p3n164,60,160.0,2.0,160.0,2.0,1
P02_p2n145,63,160.0,0.25,160.0,0.25,1
P05_p5n487,67,160.0,1.0,160.0,1.0,1
P05_p5n488,72,160.0,1.0,160.0,1.0,1
P01_p1n142,72,160.0,2.0,160.0,2.0,1
P04_p4n168,50,160.25,0.25,160.25,0.25,1
P02_p2n146,62,160.25,0.25,160.25,0.25,1
P04_p4n169,51,160.5,1.0,160.5,1.0,1
P02_p2n147,63,160.5,1.0,160.5,1.0,1
P05_p5n493,43,161.0,1.0,161.0,1.0,5
P05_p5n490,58,161.0,1.0,161.0,1.0,1
P05_p5n491,65,161.0,1.0,161.0,1.0,1
P05_p5n492,70,161.0,1.0,161.0,1.0,1
P04_p4n170,48,161.5,0.5,161.5,0.5,1
P02_p2n148,60,161.5,0.5,161.5,0.5,1
P05_p5n497,41,162.0,1.0,162.0,1.0,5
P04_p4n171,56,162.0,1.5,162.0,1.5,1
P05_p5n495,56,162.0,2.0,162.0,2.0,2
P05_p5n494,63,162.0,1.0,162.0,1.0,1
P05_p5n496,68,162.0,2.0,162.0,2.0,2
P02_p2n149,68,162.0,1.5,162.0,1.5,1
P03_p3n166,60,162.5,1.0,162.5,1.0,1
P01_p1n144,72,162.5,1.0,162.5,1.0,1
P05_p5n499,34,163.0,1.0,163.0,1.0,5
P05_p5n498,62,163.0,1.0,163.0,1.0,1
P04_p4n172,55,163.5,0.25,163.5,0.25,1
P03_p3n167,60,163.5,1.0,163.5,1.0,1
P02_p2n150,67,163.5,0.25,163.5,0.25,1
P01_p1n145,72,163.5,1.0,163.5,1.0,1
P04_p4n173,53,163.75,0.25,163.75,0.25,1
P02_p2n151,65,163.75,0.25,163.75,0.25,1
P05_p5n503,39,164.0,1.0,164.0,1.0,5
P04_p4n174,55,164.0,0.5,164.0,0.5,1
P05_p5n500,55,164.0,1.0,164.0,1.0,1
P05_p5n501,62,164.0,1.0,164.0,1.0,1
P02_p2n152,67,164.0,0.5,164.0,0.5,1
P05_p5n502,67,164.0,1.0,164.0,1.0,1
P04_p4n175,48,164.5,0.5,164.5,0.5,1
P02_p2n153,60,164.5,0.5,164.5,0.5,1
P03_p3n169,60,164.5,0.5,164.5,0.5,1
P01_p1n147,72,164.5,0.5,164.5,0.5,1
P05_p5n507,38,165.0,1.0,165.0,1.0,5
P04_p4n176,53,165.0,1.5,165.0,1.5,1
P05_p5n504,56,165.0,1.0,165.0,1.0,1
P05_p5n505,60,165.0,1.0,165.0,1.0,1
P03_p3n170,60,165.0,1.0,165.0,1.0,1
P02_p2n154,65,165.0,1.5,165.0,1.5,1
P05_p5n506,65,165.0,1.0,165.0,1.0,1
P01_p1n148,72,165.0,1.0,165.0,1.0,1
P05_p5n511,36,166.0,1.0,166.0,1.0,5
P05_p5n508,58,166.0,1.0,166.0,1.0,1
P05_p5n509,63,166.0,1.0,166.0,1.0,1
P05_p5n510,67,166.0,1.0,166.0,1.0,1
P04_p4n178,51,166.5,0.25,166.5,0.25,1
P03_p3n172,60,166.5,1.0,166.5,1.0,1
P02_p2n156,63,166.5,0.25,166.5,0.25,1
P01_p1n150,72,166.5,1.0,166.5,1.0,1
P04_p4n179,50,166.75,0.25,166.75,0.25,1
P02_p2n157,62,166.75,0.25,166.75,0.25,1
P05_p5n515,34,167.0,1.0,167.0,1.0,5
P04_p4n180,51,167.0,1.0,167.0,1.0,1
P05_p5n512,61,167.0,1.0,167.0,1.0,1
P02_p2n158,63,167.0,1.0,167.0,1.0,1
P05_p5n513,63,167.0,1.0,167.0,1.0,1
P05_p5n514,67,167.0,1.0,167.0,1.0,1
P03_p3n173,60,167.5,0.5,167.5,0.5,1
P01_p1n151,72,167.5,0.5,167.5,0.5,1
P05_p5n519,33,168.0,1.0,168.0,1.0,5
P05_p5n516,60,168.0,1.5,168.0,1.5,1
P03_p3n174,60,168.0,2.0,168.0,2.0,1
P05_p5n517,63,168.0,1.5,168.0,1.5,1
P05_p5n518,67,168.0,1.5,168.0,1.5,1
P01_p1n152,72,168.0,2.0,168.0,2.0,1
P04_p4n182,48,168.5,1.0,168.5,1.0,1
P02_p2n160,60,168.5,1.0,168.5,1.0,1
P05_p5n520,33,169.0,1.0,169.0,1.0,5
P04_p4n183,47,169.5,0.25,169.5,0.25,1
P02_p2n161,59,169.5,0.25,169.5,0.25,1
P05_p5n521,60,169.5,0.5,169.5,0.5,1
P05_p5n522,63,169.5,0.5,169.5,0.5,1
P05_p5n523,67,169.5,0.5,169.5,0.5,1
P04_p4n184,48,169.75,0.25,169.75,0.25,1
P02_p2n162,60,169.75,0.25,169.75,0.25,1
P05_p5n525,32,170.0,1.0,170.0,1.0,5
P04_p4n185,50,170.0,1.5,170.0,1.5,1
P02_p2n163,62,170.0,1.5,170.0,1.5,1
P05_p5n526,60,170.5,0.5,170.5,0.5,1
P03_p3n176,60,170.5,1.0,170.5,1.0,1
P05_p5n527,66,170.5,0.5,170.5,0.5,1
P01_p1n154,72,170.5,1.0,170.5,1.0,1
P05_p5n529,31,171.0,1.0,171.0,1.0,5
P04_p4n186,51,171.5,0.25,171.5,0.25,1
P05_p5n530,59,171.5,0.5,171.5,0.5,1
P03_p3n177,60,171.5,1.0,171.5,1.0,1
P02_p2n164,63,171.5,0.25,171.5,0.25,1
P05_p5n531,65,171.5,0.5,171.5,0.5,1
P01_p1n155,72,171.5,1.0,171.5,1.0,1
P04_p4n187,53,171.75,0.25,171.75,0.25,1
P02_p2n165,65,171.75,0.25,171.75,0.25,1
P05_p5n533,36,172.0,1.0,172.0,1.0,5
P04_p4n188,51,172.0,0.25,172.0,0.25,1
P02_p2n166,63,172.0,0.25,172.0,0.25,1
P04_p4n189,50,172.25,0.25,172.25,0.25,1
P02_p2n167,62,172.25,0.25,172.25,0.25,1
P04_p4n190,48,172.5,1.5,172.5,1.5,1
P05_p5n534,54,172.5,0.5,172.5,0.5,1
P02_p2n168,60,172.5,1.5,172.5,1.5,1
P03_p3n179,60,172.5,0.5,172.5,0.5,1
P01_p1n157,72,172.5,0.5,172.5,0.5,1
P05_p5n536,48,173.0,1.0,173.0,1.0,5
P05_p5n535,55,173.0,0.5,173.0,0.5,1
P03_p3n180,60,173.0,1.0,173.0,1.0,1
P01_p1n158,72,173.0,1.0,173.0,1.0,1
P05_p5n537,62,173.5,0.5,173.5,0.5,1
P05_p5n540,46,174.0,1.0,174.0,1.0,5
P05_p5n538,56,174.0,0.75,174.0,0.75,1
P03_p3n181,62,174.0,0.75,174.0,0.75,1
P05_p5n539,62,174.0,0.75,174.0,0.75,1
P01_p1n159,74,174.0,0.75,174.0,0.75,1
P05_p5n541,56,174.75,0.25,174.75,0.25,1
P03_p3n182,62,174.75,0.25,174.75,0.25,1
P05_p5n542,62,174.75,0.25,174.75,0.25,1
P01_p1n160,74,174.75,0.25,174.75,0.25,1
P05_p5n545,46,175.0,1.0,175.0,1.0,5
P05_p5n543,56,175.0,0.5,175.0,0.5,1
P03_p3n183,62,175.0,0.5,175.0,0.5,1
P05_p5n544,62,175.0,0.5,175.0,0.5,1
P01_p1n161,74,175.0,0.5,175.0,0.5,1
P05_p5n546,56,175.5,0.5,175.5,0.5,1
P05_p5n547,60,175.5,0.5,175.5,0.5,1
P05_p5n548,63,175.5,0.5,175.5,0.5,1
P03_p3n184,63,175.5,0.5,175.5,0.5,1
P01_p1n162,75,175.5,0.5,175.5,0.5,1
P05_p5n550,44,176.0,1.0,176.0,1.0,5
P03_p3n185,65,176.0,1.0,176.0,1.0,1
P01_p1n163,77,176.0,1.0,176.0,1.0,1
P04_p4n193,55,176.5,1.0,176.5,1.0,1
P05_p5n551,60,176.5,1.5,176.5,1.5,1
P05_p5n552,63,176.5,1.5,176.5,1.5,1
P05_p5n553,67,176.5,1.5,176.5,1.5,1
P02_p2n171,67,176.5,1.0,176.5,1.0,1
P05_p5n554,44,177.0,1.0,177.0,1.0,5
P03_p3n186,67,177.0,1.0,177.0,1.0,1
P01_p1n164,79,177.0,1.0,177.0,1.0,1
P04_p4n194,53,177.5,0.25,177.5,0.25,1
P02_p2n172,65,177.5,0.25,177.5,0.25,1
P04_p4n195,55,177.75,0.25,177.75,0.25,1
P02_p2n173,67,177.75,0.25,177.75,0.25,1
P05_p5n556,43,178.0,1.0,178.0,1.0,5
P04_p4n196,56,178.0,1.5,178.0,1.5,1
P02_p2n174,68,178.0,1.5,178.0,1.5,1
P05_p5n557,59,178.5,1.5,178.5,1.5,1
P05_p5n558,65,178.5,1.5,178.5,1.5,1
P03_p3n188,67,178.5,1.0,178.5,1.0,1
P05_p5n559,68,178.5,1.5,178.5,1.5,1
P01_p1n166,79,178.5,1.0,178.5,1.0,1
P05_p5n560,43,179.0,1.0,179.0,1.0,5
P04_p4n197,55,179.5,0.25,179.5,0.25,1
P02_p2n175,67,179.5,0.25,179.5,0.25,1
P03_p3n189,67,179.5,0.5,179.5,0.5,1
P01_p1n167,79,179.5,0.5,179.5,0.5,1
P04_p4n198,56,179.75,0.25,179.75,0.25,1
P02_p2n176,68,179.75,0.25,179.75,0.25,1
P05_p5n562,41,180.0,1.0,180.0,1.0,5
P04_p4n199,58,180.0,0.25,180.0,0.25,1
P03_p3n190,67,180.0,2.0,180.0,2.0,1
P02_p2n177,70,180.0,0.25,180.0,0.25,1
P01_p1n168,79,180.0,2.0,180.0,2.0,1
P04_p4n200,56,180.25,0.25,180.25,0.25,1
P02_p2n178,68,180.25,0.25,180.25,0.25,1
P04_p4n201,58,180.5,1.0,180.5,1.0,1
P05_p5n563,60,180.5,1.5,180.5,1.5,1
P05_p5n564,63,180.5,1.5,180.5,1.5,1
P05_p5n565,68,180.5,1.5,180.5,1.5,1
P02_p2n179,70,180.5,1.0,180.5,1.0,1
P05_p5n566,41,181.0,1.0,181.0,1.0,5
P04_p4n202,55,181.5,0.5,181.5,0.5,1
P02_p2n180,67,181.5,0.5,181.5,0.5,1
P05_p5n568,39,182.0,1.0,182.0,1.0,5
P04_p4n203,63,182.0,1.5,182.0,1.5,1
P02_p2n181,75,182.0,1.5,182.0,1.5,1
P05_p5n569,60,182.5,1.5,182.5,1.5,1
P05_p5n570,67,182.5,1.5,182.5,1.5,1
P03_p3n192,67,182.5,1.0,182.5,1.0,1
P05_p5n571,72,182.5,1.5,182.5,1.5,1
P01_p1n170,79,182.5,1.0,182.5,1.0,1
P05_p5n572,39,183.0,1.0,183.0,1.0,5
P04_p4n204,62,183.5,0.25,183.5,0.25,1
P03_p3n193,67,183.5,1.0,183.5,1.0,1
P02_p2n182,74,183.5,0.25,183.5,0.25,1
P01_p1n171,79,183.5,1.0,183.5,1.0,1
P04_p4n205,60,183.75,0.25,183.75,0.25,1
P02_p2n183,72,183.75,0.25,183.75,0.25,1
P05_p5n574,38,184.0,1.0,184.0,1.0,5
P04_p4n206,62,184.0,0.5,184.0,0.5,1
P02_p2n184,74,184.0,0.5,184.0,0.5,1
P04_p4n207,55,184.5,0.5,184.5,0.5,1
P05_p5n575,58,184.5,1.5,184.5,1.5,1
P05_p5n576,65,184.5,1.5,184.5,1.5,1
P02_p2n185,67,184.5,0.5,184.5,0.5,1
P03_p3n195,67,184.5,0.5,184.5,0.5,1
P05_p5n577,70,184.5,1.5,184.5,1.5,1
P01_p1n173,79,184.5,0.5,184.5,0.5,1
P05_p5n578,38,185.0,1.0,185.0,1.0,5
P04_p4n208,60,185.0,0.5,185.0,0.5,1
P03_p3n196,67,185.0,1.0,185.0,1.0,1
P02_p2n186,72,185.0,0.5,185.0,0.5,1
P01_p1n174,79,185.0,1.0,185.0,1.0,1
P04_p4n209,58,185.5,0.25,185.5,0.25,1
P02_p2n187,70,185.5,0.25,185.5,0.25,1
P04_p4n210,60,185.75,0.25,185.75,0.25,1
P02_p2n188,72,185.75,0.25,185.75,0.25,1
P05_p5n582,37,186.0,1.0,186.0,1.0,5
P04_p4n211,58,186.0,0.25,186.0,0.25,1
P05_p5n579,58,186.0,1.0,186.0,1.0,1
P05_p5n580,65,186.0,1.0,186.0,1.0,1
P02_p2n189,70,186.0,0.25,186.0,0.25,1
P05_p5n581,70,186.0,1.0,186.0,1.0,1
P04_p4n212,56,186.25,0.25,186.25,0.25,1
P02_p2n190,68,186.25,0.25,186.25,0.25,1
P04_p4n213,58,186.5,1.5,186.5,1.5,1
P03_p3n198,67,186.5,1.0,186.5,1.0,1
P02_p2n191,70,186.5,1.5,186.5,1.5,1
P01_p1n176,79,186.5,1.0,186.5,1.0,1
P05_p5n585,36,187.0,1.0,187.0,1.0,5
P05_p5n583,58,187.0,1.0,187.0,1.0,1
P05_p5n584,64,187.0,1.0,187.0,1.0,1
P03_p3n199,67,187.5,0.5,187.5,0.5,1
P01_p1n177,79,187.5,0.5,187.5,0.5,1
P05_p5n587,41,188.0,1.0,188.0,1.0,5
P03_p3n200,67,188.0,2.0,188.0,2.0,1
P01_p1n178,79,188.0,2.0,188.0,2.0,1
P04_p4n215,55,188.5,1.0,188.5,1.0,1
P05_p5n588,56,188.5,1.5,188.5,1.5,1
P05_p5n589,63,188.5,1.5,188.5,1.5,1
P02_p2n193,67,188.5,1.0,188.5,1.0,1
P05_p5n590,41,189.0,1.0,189.0,1.0,5
P04_p4n216,53,189.5,0.25,189.5,0.25,1
P02_p2n194,65,189.5,0.25,189.5,0.25,1
P04_p4n217,55,189.75,0.25,189.75,0.25,1
P02_p2n195,67,189.75,0.25,189.75,0.25,1
P05_p5n592,46,190.0,1.0,190.0,1.0,5
P04_p4n218,56,190.0,1.5,190.0,1.5,1
P02_p2n196,68,190.0,1.5,190.0,1.5,1
P05_p5n593,56,190.5,1.5,190.5,1.5,1
P05_p5n594,62,190.5,1.5,190.5,1.5,1
