id,pitch,onset_beat,duration_beat,onset_quarter,duration_quarter,voice
P04_p4n246,51,297.0,1.0,297.0,1.0,1
P05_p5n1016,51,297.0,1.0,297.0,1.0,5
P02_p2n273,60,297.0,1.0,297.0,1.0,1
P05_p5n1017,60,297.25,0.25,297.25,0.25,1
P03_p3n230,60,297.5,0.5,297.5,0.5,1
P05_p5n1018,63,297.5,0.25,297.5,0.25,1
P01_p1n229,68,297.5,0.5,297.5,0.5,1
P05_p5n1019,68,297.75,0.25,297.75,0.25,1
P05_p5n1021,55,298.0,1.0,298.0,1.0,5
P04_p4n247,55,298.0,2.0,298.0,2.0,1
P03_p3n231,60,298.0,1.0,298.0,1.0,1
P02_p2n274,62,298.0,2.0,298.0,2.0,1
P01_p1n230,67,298.0,2.0,298.0,2.0,1
P05_p5n1022,60,298.25,0.25,298.25,0.25,1
P05_p5n1023,62,298.5,0.25,298.5,0.25,1
P05_p5n1024,67,298.75,0.25,298.75,0.25,1
P05_p5n1026,43,299.0,1.0,299.0,1.0,5
P03_p3n232,59,299.0,1.0,299.0,1.0,1
P05_p5n1027,59,299.25,0.25,299.25,0.25,1
P05_p5n1028,62,299.5,0.25,299.5,0.25,1
P05_p5n1029,67,299.75,0.25,299.75,0.25,1
P05_p5n1033,48,300.0,0.5,300.0,0.5,5
P04_p4n248,48,300.0,2.0,300.0,2.0,1
P05_p5n1034,55,300.0,0.5,300.0,0.5,5
P05_p5n1035,60,300.0,0.5,300.0,0.5,5
P03_p3n233,64,300.0,2.0,300.0,2.0,1
P05_p5n1030,64,300.0,0.5,300.0,0.5,1
P05_p5n1031,67,300.0,0.5,300.0,0.5,1
P02_p2n275,67,300.0,2.0,300.0,2.0,1
P05_p5n1032,72,300.0,0.5,300.0,0.5,1
P01_p1n231,72,300.0,2.0,300.0,2.0,1
P05_p5n1043,48,301.5,0.5,301.5,0.5,5
P05_p5n1044,55,301.5,0.5,301.5,0.5,5
P05_p5n1045,60,301.5,0.5,301.5,0.5,5
P05_p5n1040,64,301.5,0.5,301.5,0.5,1
P05_p5n1041,67,301.5,0.5,301.5,0.5,1
P05_p5n1042,72,301.5,0.5,301.5,0.5,1
P04_p4n249,46,302.0,2.0,302.0,2.0,1
P05_p5n1050,46,302.0,0.5,302.0,0.5,5
P05_p5n1051,53,302.0,0.5,302.0,0.5,5
P05_p5n1052,58,302.0,0.5,302.0,0.5,5
P05_p5n1046,61,302.0,0.5,302.0,0.5,1
P05_p5n1047,65,302.0,0.5,302.0,0.5,1
P03_p3n234,65,302.0,1.0,302.0,1.0,1
P05_p5n1048,68,302.0,0.5,302.0,0.5,1
P02_p2n276,68,302.0,2.0,302.0,2.0,1
P01_p1n232,73,302.0,2.0,302.0,2.0,1
P05_p5n1049,73,302.0,0.5,302.0,0.5,1
P03_p3n235,58,303.0,1.0,303.0,1.0,1
P04_p4n250,44,304.0,0.75,304.0,0.75,1
P05_p5n1061,44,304.0,0.5,304.0,0.5,5
P05_p5n1062,51,304.0,0.5,304.0,0.5,5
P05_p5n1063,56,304.0,0.5,304.0,0.5,5
P05_p5n1057,60,304.0,0.5,304.0,0.5,1
P03_p3n236,60,304.0,0.75,304.0,0.75,1
P05_p5n1058,63,304.0,0.5,304.0,0.5,1
P05_p5n1059,67,304.0,0.5,304.0,0.5,1
P02_p2n277,67,304.0,0.75,304.0,0.75,1
P05_p5n1060,72,304.0,0.5,304.0,0.5,1
P01_p1n233,75,304.0,0.75,304.0,0.75,1
P04_p4n251,44,304.75,1.25,304.75,1.25,1
P03_p3n237,60,304.75,1.25,304.75,1.25,1
P02_p2n278,67,304.75,1.25,304.75,1.25,1
P01_p1n234,75,304.75,1.25,304.75,1.25,1
P05_p5n1072,44,305.5,0.5,305.5,0.5,5
P05_p5n1073,51,305.5,0.5,305.5,0.5,5
P05_p5n1074,56,305.5,0.5,305.5,0.5,5
P05_p5n1068,60,305.5,0.5,305.5,0.5,1
P05_p5n1069,63,305.5,0.5,305.5,0.5,1
P05_p5n1070,67,305.5,0.5,305.5,0.5,1
P05_p5n1071,72,305.5,0.5,305.5,0.5,1
P05_p5n1079,45,306.0,0.5,306.0,0.5,5
P05_p5n1080,50,306.0,0.5,306.0,0.5,5
P05_p5n1081,57,306.0,0.5,306.0,0.5,5
P05_p5n1075,62,306.0,0.5,306.0,0.5,1
P05_p5n1076,66,306.0,0.5,306.0,0.5,1
P05_p5n1077,69,306.0,0.5,306.0,0.5,1
P05_p5n1078,74,306.0,0.5,306.0,0.5,1
P04_p4n254,45,306.5,0.5,306.5,0.5,1
P03_p3n240,62,306.5,0.5,306.5,0.5,1
P02_p2n281,66,306.5,0.5,306.5,0.5,1
P01_p1n237,76,306.5,0.5,306.5,0.5,1
P04_p4n255,45,307.0,0.5,307.0,0.5,1
P03_p3n241,62,307.0,0.5,307.0,0.5,1
P02_p2n282,66,307.0,0.5,307.0,0.5,1
P01_p1n238,76,307.0,0.5,307.0,0.5,1
P04_p4n256,50,307.5,0.5,307.5,0.5,1
P03_p3n242,57,307.5,0.5,307.5,0.5,1
P02_p2n283,66,307.5,0.5,307.5,0.5,1
P01_p1n239,76,307.5,0.5,307.5,0.5,1
P05_p5n1090,41,308.0,1.5,308.0,1.5,5
P05_p5n1091,48,308.0,1.5,308.0,1.5,5
P04_p4n257,53,308.0,0.75,308.0,0.75,1
P05_p5n1092,53,308.0,1.5,308.0,1.5,5
P03_p3n243,57,308.0,0.75,308.0,0.75,1
P05_p5n1086,60,308.0,2.0,308.0,2.0,1
P02_p2n284,65,308.0,0.75,308.0,0.75,1
P05_p5n1087,65,308.0,2.0,308.0,2.0,1
P05_p5n1088,69,308.0,2.0,308.0,2.0,1
P05_p5n1089,72,308.0,2.0,308.0,2.0,1
P01_p1n240,76,308.0,0.75,308.0,0.75,1
P04_p4n258,53,308.75,0.25,308.75,0.25,1
P03_p3n244,57,308.75,0.25,308.75,0.25,1
P02_p2n285,65,308.75,0.25,308.75,0.25,1
P01_p1n241,74,308.75,0.25,308.75,0.25,1
P04_p4n259,52,309.0,0.5,309.0,0.5,1
P03_p3n245,57,309.0,0.5,309.0,0.5,1
P02_p2n286,65,309.0,0.5,309.0,0.5,1
P01_p1n242,74,309.0,0.5,309.0,0.5,1
P05_p5n1093,41,309.5,0.5,309.5,0.5,5
P04_p4n260,52,309.5,0.5,309.5,0.5,1
P03_p3n246,57,309.5,0.5,309.5,0.5,1
P02_p2n287,65,309.5,0.5,309.5,0.5,1
P01_p1n243,72,309.5,0.5,309.5,0.5,1
P05_p5n1098,46,310.0,0.5,310.0,0.5,5
P04_p4n261,50,310.0,1.0,310.0,1.0,1
P03_p3n247,58,310.0,1.0,310.0,1.0,1
P05_p5n1094,58,310.0,2.0,310.0,2.0,1
P05_p5n1095,62,310.0,2.0,310.0,2.0,1
P02_p2n288,65,310.0,1.0,310.0,1.0,1
P05_p5n1096,65,310.0,2.0,310.0,2.0,1
P05_p5n1097,70,310.0,2.0,310.0,2.0,1
P01_p1n244,72,310.0,1.0,310.0,1.0,1
P05_p5n1099,50,310.5,0.5,310.5,0.5,5
P04_p4n262,46,311.0,0.5,311.0,0.5,1
P05_p5n1100,53,311.0,0.5,311.0,0.5,5
P03_p3n248,62,311.0,0.5,311.0,0.5,1
P02_p2n289,65,311.0,0.5,311.0,0.5,1
P01_p1n245,70,311.0,0.5,311.0,0.5,1
P05_p5n1101,46,311.5,0.5,311.5,0.5,5
P04_p4n263,46,311.5,0.5,311.5,0.5,1
P03_p3n249,62,311.5,0.5,311.5,0.5,1
P02_p2n290,65,311.5,0.5,311.5,0.5,1
P01_p1n246,70,311.5,0.5,311.5,0.5,1
P05_p5n1103,48,312.0,1.0,312.0,1.0,5
P04_p4n264,48,312.0,1.0,312.0,1.0,1
P03_p3n250,60,312.0,1.5,312.0,1.5,1
P02_p2n291,63,312.0,1.0,312.0,1.0,1
P01_p1n247,70,312.0,1.5,312.0,1.5,1
P05_p5n1104,56,312.25,0.25,312.25,0.25,1
P05_p5n1105,63,312.5,0.25,312.5,0.25,1
P05_p5n1106,68,312.75,0.25,312.75,0.25,1
P05_p5n1108,51,313.0,1.0,313.0,1.0,5
P04_p4n265,51,313.0,1.0,313.0,1.0,1
P02_p2n292,60,313.0,1.0,313.0,1.0,1
P05_p5n1109,60,313.25,0.25,313.25,0.25,1
P03_p3n251,60,313.5,0.5,313.5,0.5,1
P05_p5n1110,63,313.5,0.25,313.5,0.25,1
P01_p1n248,68,313.5,0.5,313.5,0.5,1
P05_p5n1111,68,313.75,0.25,313.75,0.25,1
P05_p5n1113,43,314.0,0.75,314.0,0.75,5
P04_p4n266,55,314.0,6.5,314.0,6.5,1
P05_p5n1114,55,314.0,0.75,314.0,0.75,5
P03_p3n252,60,314.0,6.5,314.0,6.5,1
P02_p2n293,62,314.0,6.5,314.0,6.5,1
P01_p1n249,67,314.0,6.5,314.0,6.5,1
P05_p5n1115,60,314.25,0.75,314.25,0.75,1
P05_p5n1116,62,314.25,0.75,314.25,0.75,1
P05_p5n1117,65,314.25,0.75,314.25,0.75,1
P05_p5n1118,68,314.25,0.75,314.25,0.75,1
P05_p5n1119,43,314.75,0.75,314.75,0.75,5
P05_p5n1120,55,314.75,0.75,314.75,0.75,5
P05_p5n1121,60,315.0,1.0,315.0,1.0,1
P05_p5n1122,62,315.0,1.0,315.0,1.0,1
P05_p5n1123,65,315.0,1.0,315.0,1.0,1
P05_p5n1124,68,315.0,1.0,315.0,1.0,1
P05_p5n1127,50,315.5,0.5,315.5,0.5,5
P05_p5n1129,43,316.0,0.75,316.0,0.75,5
P05_p5n1130,55,316.0,0.75,316.0,0.75,5
P05_p5n1131,60,316.25,0.75,316.25,0.75,1
P05_p5n1132,62,316.25,0.75,316.25,0.75,1
P05_p5n1133,65,316.25,0.75,316.25,0.75,1
P05_p5n1134,68,316.25,0.75,316.25,0.75,1
P05_p5n1135,43,316.75,0.75,316.75,0.75,5
P05_p5n1136,55,316.75,0.75,316.75,0.75,5
P05_p5n1137,60,317.0,1.0,317.0,1.0,1
P05_p5n1138,62,317.0,1.0,317.0,1.0,1
P05_p5n1139,65,317.0,1.0,317.0,1.0,1
P05_p5n1140,68,317.0,1.0,317.0,1.0,1
P05_p5n1143,50,317.5,0.5,317.5,0.5,5
P05_p5n1145,43,318.0,0.75,318.0,0.75,5
P05_p5n1146,55,318.0,0.75,318.0,0.75,5
P05_p5n1147,60,318.25,0.75,318.25,0.75,1
P05_p5n1148,62,318.25,0.75,318.25,0.75,1
P05_p5n1149,65,318.25,0.75,318.25,0.75,1
P05_p5n1150,68,318.25,0.75,318.25,0.75,1
P05_p5n1151,43,318.75,0.75,318.75,0.75,5
P05_p5n1152,55,318.75,0.75,318.75,0.75,5
P05_p5n1153,60,319.0,1.0,319.0,1.0,1
P05_p5n1154,62,319.0,1.0,319.0,1.0,1
P05_p5n1155,65,319.0,1.0,319.0,1.0,1
P05_p5n1156,68,319.0,1.0,319.0,1.0,1
P05_p5n1159,50,319.5,0.5,319.5,0.5,5
P05_p5n1164,43,320.0,0.5,320.0,0.5,5
P05_p5n1165,55,320.0,0.5,320.0,0.5,5
P05_p5n1160,59,320.0,0.5,320.0,0.5,1
P05_p5n1161,62,320.0,0.5,320.0,0.5,1
P05_p5n1162,65,320.0,0.5,320.0,0.5,1
P05_p5n1163,67,320.0,0.5,320.0,0.5,1
P05_p5n1172,46,322.25,0.25,322.25,0.25,5
P05_p5n1173,56,322.5,0.25,322.5,0.25,5
P05_p5n1174,55,322.75,0.25,322.75,0.25,5
P05_p5n1175,53,323.0,0.25,323.0,0.25,5
P05_p5n1176,51,323.25,0.25,323.25,0.25,5
P05_p5n1177,50,323.5,0.25,323.5,0.25,5
P05_p5n1178,43,323.75,0.25,323.75,0.25,5
P05_p5n1180,48,324.0,0.75,324.0,0.75,5
P04_p4n273,48,324.0,0.75,324.0,0.75,1
P02_p2n300,60,324.0,0.75,324.0,0.75,1
P05_p5n1181,62,324.25,0.75,324.25,0.75,1
P05_p5n1182,63,324.25,0.75,324.25,0.75,1
P05_p5n1183,67,324.25,0.75,324.25,0.75,1
P05_p5n1184,48,324.75,0.75,324.75,0.75,5
P04_p4n274,55,324.75,0.75,324.75,0.75,1
P02_p2n301,67,324.75,0.75,324.75,0.75,1
P05_p5n1185,62,325.0,1.0,325.0,1.0,1
P05_p5n1186,63,325.0,1.0,325.0,1.0,1
P05_p5n1187,67,325.0,1.0,325.0,1.0,1
P05_p5n1189,43,325.5,0.5,325.5,0.5,5
P04_p4n276,51,325.5,0.5,325.5,0.5,1
P02_p2n303,63,325.5,0.5,325.5,0.5,1
P05_p5n1191,50,326.0,0.75,326.0,0.75,5
P04_p4n277,51,326.0,0.75,326.0,0.75,1
P02_p2n304,63,326.0,0.75,326.0,0.75,1
P05_p5n1192,62,326.25,0.75,326.25,0.75,1
P05_p5n1193,63,326.25,0.75,326.25,0.75,1
P05_p5n1194,66,326.25,0.75,326.25,0.75,1
P04_p4n278,50,326.75,0.75,326.75,0.75,1
P05_p5n1195,50,326.75,0.75,326.75,0.75,5
P02_p2n305,62,326.75,0.75,326.75,0.75,1
P05_p5n1196,62,327.0,1.0,327.0,1.0,1
P05_p5n1197,63,327.0,1.0,327.0,1.0,1
P05_p5n1198,66,327.0,1.0,327.0,1.0,1
P05_p5n1200,38,327.5,0.5,327.5,0.5,5
P04_p4n280,48,327.5,0.5,327.5,0.5,1
P02_p2n307,60,327.5,0.5,327.5,0.5,1
P05_p5n1202,43,328.0,0.75,328.0,0.75,5
P04_p4n281,51,328.0,0.75,328.0,0.75,1
P02_p2n308,63,328.0,0.75,328.0,0.75,1
P05_p5n1203,60,328.25,0.75,328.25,0.75,1
P05_p5n1204,65,328.25,0.75,328.25,0.75,1
P05_p5n1205,43,328.75,0.75,328.75,0.75,5
P04_p4n282,50,328.75,2.25,328.75,2.25,1
P02_p2n309,62,328.75,2.25,328.75,2.25,1
P05_p5n1206,59,329.0,1.0,329.0,1.0,1
P05_p5n1207,65,329.0,1.0,329.0,1.0,1
P05_p5n1209,38,329.5,0.5,329.5,0.5,5
P05_p5n1211,43,330.0,0.75,330.0,0.75,5
P05_p5n1212,60,330.25,0.75,330.25,0.75,1
P05_p5n1213,65,330.25,0.75,330.25,0.75,1
P05_p5n1214,43,330.75,0.75,330.75,0.75,5
P05_p5n1215,59,331.0,1.0,331.0,1.0,1
P05_p5n1216,65,331.0,1.0,331.0,1.0,1
P05_p5n1218,42,331.5,0.25,331.5,0.25,5
P04_p4n286,50,331.5,0.25,331.5,0.25,1
P02_p2n313,62,331.5,0.25,331.5,0.25,1
P05_p5n1219,43,331.75,0.25,331.75,0.25,5
P04_p4n287,51,331.75,0.25,331.75,0.25,1
P02_p2n314,63,331.75,0.25,331.75,0.25,1
P05_p5n1221,44,332.0,0.75,332.0,0.75,5
P04_p4n288,53,332.0,0.75,332.0,0.75,1
P02_p2n315,65,332.0,0.75,332.0,0.75,1
P05_p5n1222,60,332.25,0.75,332.25,0.75,1
P05_p5n1223,65,332.25,0.75,332.25,0.75,1
P05_p5n1224,44,332.75,0.75,332.75,0.75,5
P04_p4n289,53,332.75,0.75,332.75,0.75,1
P02_p2n316,65,332.75,0.75,332.75,0.75,1
P05_p5n1225,60,333.0,1.0,333.0,1.0,1
P05_p5n1226,65,333.0,1.0,333.0,1.0,1
P05_p5n1228,38,333.5,0.5,333.5,0.5,5
P04_p4n291,55,333.5,0.5,333.5,0.5,1
P02_p2n318,67,333.5,0.5,333.5,0.5,1
P05_p5n1230,43,334.0,0.75,334.0,0.75,5
P04_p4n292,58,334.0,0.75,334.0,0.75,1
P02_p2n319,70,334.0,0.75,334.0,0.75,1
P05_p5n1231,60,334.25,0.75,334.25,0.75,1
P05_p5n1232,65,334.25,0.75,334.25,0.75,1
P05_p5n1233,43,334.75,0.75,334.75,0.75,5
P04_p4n293,56,334.75,0.75,334.75,0.75,1
P02_p2n320,68,334.75,0.75,334.75,0.75,1
P05_p5n1234,59,335.0,1.0,335.0,1.0,1
P05_p5n1235,65,335.0,1.0,335.0,1.0,1
P05_p5n1237,43,335.5,0.5,335.5,0.5,5
P04_p4n295,53,335.5,0.5,335.5,0.5,1
P02_p2n322,65,335.5,0.5,335.5,0.5,1
P05_p5n1239,48,336.0,0.75,336.0,0.75,5
P04_p4n296,56,336.0,0.75,336.0,0.75,1
P02_p2n323,68,336.0,0.75,336.0,0.75,1
P05_p5n1240,62,336.25,0.75,336.25,0.75,1
P05_p5n1241,63,336.25,0.75,336.25,0.75,1
P05_p5n1242,67,336.25,0.75,336.25,0.75,1
P05_p5n1243,48,336.75,0.75,336.75,0.75,5
P04_p4n297,55,336.75,3.25,336.75,3.25,1
P02_p2n324,67,336.75,3.25,336.75,3.25,1
P05_p5n1244,62,337.0,1.0,337.0,1.0,1
P05_p5n1245,63,337.0,1.0,337.0,1.0,1
P05_p5n1246,67,337.0,1.0,337.0,1.0,1
P05_p5n1248,43,337.5,0.5,337.5,0.5,5
P05_p5n1250,48,338.0,0.25,338.0,0.25,5
P05_p5n1251,56,338.25,0.25,338.25,0.25,5
P05_p5n1252,55,338.5,0.25,338.5,0.25,5
P05_p5n1253,54,338.75,0.25,338.75,0.25,5
P05_p5n1254,55,339.0,0.25,339.0,0.25,5
P05_p5n1255,51,339.25,0.25,339.25,0.25,5
P05_p5n1256,50,339.5,0.25,339.5,0.25,5
P05_p5n1257,49,339.75,0.25,339.75,0.25,5
P04_p4n300,48,340.0,0.75,340.0,0.75,1
P05_p5n1259,48,340.0,0.75,340.0,0.75,5
P02_p2n327,60,340.0,0.75,340.0,0.75,1
P05_p5n1258,62,340.0,0.25,340.0,0.25,1
P05_p5n1260,63,340.25,0.25,340.25,0.25,1
P05_p5n1261,67,340.5,0.25,340.5,0.25,1
P05_p5n1263,48,340.75,0.75,340.75,0.75,5
P04_p4n301,55,340.75,0.75,340.75,0.75,1
P05_p5n1262,62,340.75,0.25,340.75,0.25,1
P02_p2n328,67,340.75,0.75,340.75,0.75,1
P05_p5n1264,63,341.0,0.25,341.0,0.25,1
P05_p5n1266,67,341.25,0.25,341.25,0.25,1
P05_p5n1268,43,341.5,0.5,341.5,0.5,5
P04_p4n303,51,341.5,0.5,341.5,0.5,1
P05_p5n1267,62,341.5,0.25,341.5,0.25,1
P02_p2n330,63,341.5,0.5,341.5,0.5,1
P05_p5n1269,63,341.75,0.25,341.75,0.25,1
P05_p5n1271,50,342.0,0.75,342.0,0.75,5
P04_p4n304,51,342.0,0.75,342.0,0.75,1
P05_p5n1270,62,342.0,0.25,342.0,0.25,1
P02_p2n331,63,342.0,0.75,342.0,0.75,1
P05_p5n1272,63,342.25,0.25,342.25,0.25,1
P05_p5n1273,66,342.5,0.25,342.5,0.25,1
P04_p4n305,50,342.75,0.75,342.75,0.75,1
P05_p5n1275,50,342.75,0.75,342.75,0.75,5
P05_p5n1274,62,342.75,0.25,342.75,0.25,1
P02_p2n332,62,342.75,0.75,342.75,0.75,1
P05_p5n1276,63,343.0,0.25,343.0,0.25,1
P05_p5n1278,66,343.25,0.25,343.25,0.25,1
P05_p5n1280,38,343.5,0.5,343.5,0.5,5
P04_p4n307,48,343.5,0.5,343.5,0.5,1
P02_p2n334,60,343.5,0.5,343.5,0.5,1
P05_p5n1279,62,343.5,0.25,343.5,0.25,1
P05_p5n1281,63,343.75,0.25,343.75,0.25,1
P05_p5n1283,43,344.0,0.75,344.0,0.75,5
P04_p4n308,51,344.0,0.75,344.0,0.75,1
P03_p3n269,55,344.0,0.75,344.0,0.75,1
P05_p5n1282,60,344.0,0.25,344.0,0.25,1
P02_p2n335,63,344.0,0.75,344.0,0.75,1
P01_p1n266,67,344.0,0.75,344.0,0.75,1
P05_p5n1284,62,344.25,0.25,344.25,0.25,1
P05_p5n1285,65,344.5,0.25,344.5,0.25,1
P05_p5n1287,43,344.75,0.75,344.75,0.75,5
P04_p4n309,50,344.75,2.25,344.75,2.25,1
P03_p3n270,56,344.75,0.75,344.75,0.75,1
P05_p5n1286,60,344.75,0.25,344.75,0.25,1
P02_p2n336,62,344.75,2.25,344.75,2.25,1
P01_p1n267,68,344.75,0.75,344.75,0.75,1
P05_p5n1288,62,345.0,0.25,345.0,0.25,1
P05_p5n1290,65,345.25,0.25,345.25,0.25,1
P05_p5n1292,38,345.5,0.5,345.5,0.5,5
P03_p3n272,55,345.5,0.5,345.5,0.5,1
P05_p5n1291,60,345.5,0.25,345.5,0.25,1
P01_p1n269,67,345.5,0.5,345.5,0.5,1
P05_p5n1293,62,345.75,0.25,345.75,0.25,1
P05_p5n1295,43,346.0,0.75,346.0,0.75,5
P05_p5n1294,59,346.0,0.25,346.0,0.25,1
P03_p3n273,62,346.0,0.75,346.0,0.75,1
P01_p1n270,74,346.0,0.75,346.0,0.75,1
P05_p5n1296,62,346.25,0.25,346.25,0.25,1
P05_p5n1297,65,346.5,0.25,346.5,0.25,1
P05_p5n1299,43,346.75,0.75,346.75,0.75,5
P05_p5n1298,59,346.75,0.25,346.75,0.25,1
P03_p3n274,60,346.75,0.75,346.75,0.75,1
P01_p1n271,72,346.75,0.75,346.75,0.75,1
P05_p5n1300,62,347.0,0.25,347.0,0.25,1
P05_p5n1302,65,347.25,0.25,347.25,0.25,1
P05_p5n1304,42,347.5,0.25,347.5,0.25,5
P04_p4n313,50,347.5,0.25,347.5,0.25,1
P03_p3n276,55,347.5,0.25,347.5,0.25,1
P05_p5n1303,59,347.5,0.25,347.5,0.25,1
P02_p2n340,62,347.5,0.25,347.5,0.25,1
P01_p1n273,71,347.5,0.25,347.5,0.25,1
P05_p5n1306,43,347.75,0.25,347.75,0.25,5
P04_p4n314,51,347.75,0.25,347.75,0.25,1
P03_p3n277,56,347.75,0.25,347.75,0.25,1
P05_p5n1305,62,347.75,0.25,347.75,0.25,1
P02_p2n341,63,347.75,0.25,347.75,0.25,1
P01_p1n274,72,347.75,0.25,347.75,0.25,1
P05_p5n1308,44,348.0,0.75,348.0,0.75,5
P04_p4n315,53,348.0,0.75,348.0,0.75,1
P03_p3n278,56,348.0,2.0,348.0,2.0,1
P05_p5n1307,60,348.0,0.25,348.0,0.25,1
P02_p2n342,65,348.0,0.75,348.0,0.75,1
P01_p1n275,72,348.0,2.0,348.0,2.0,1
P05_p5n1309,65,348.25,0.25,348.25,0.25,1
P05_p5n1310,72,348.5,0.25,348.5,0.25,1
P05_p5n1312,44,348.75,0.75,348.75,0.75,5
P04_p4n316,53,348.75,0.75,348.75,0.75,1
P05_p5n1311,60,348.75,0.25,348.75,0.25,1
P02_p2n343,65,348.75,0.75,348.75,0.75,1
P05_p5n1313,65,349.0,0.25,349.0,0.25,1
P05_p5n1315,72,349.25,0.25,349.25,0.25,1
P05_p5n1317,38,349.5,0.5,349.5,0.5,5
P04_p4n318,55,349.5,0.5,349.5,0.5,1
P05_p5n1316,60,349.5,0.25,349.5,0.25,1
P02_p2n345,67,349.5,0.5,349.5,0.5,1
P05_p5n1318,65,349.75,0.25,349.75,0.25,1
P05_p5n1320,43,350.0,0.75,350.0,0.75,5
P04_p4n319,58,350.0,0.75,350.0,0.75,1
P05_p5n1319,59,350.0,0.25,350.0,0.25,1
P02_p2n346,70,350.0,0.75,350.0,0.75,1
P05_p5n1321,65,350.25,0.25,350.25,0.25,1
P05_p5n1322,71,350.5,0.25,350.5,0.25,1
P05_p5n1324,43,350.75,0.75,350.75,0.75,5
P04_p4n320,56,350.75,0.75,350.75,0.75,1
P05_p5n1323,59,350.75,0.25,350.75,0.25,1
P02_p2n347,68,350.75,0.75,350.75,0.75,1
P05_p5n1325,65,351.0,0.25,351.0,0.25,1
P05_p5n1327,71,351.25,0.25,351.25,0.25,1
P05_p5n1329,31,351.5,0.5,351.5,0.5,5
P04_p4n322,53,351.5,0.5,351.5,0.5,1
P05_p5n1328,59,351.5,0.25,351.5,0.25,1
P02_p2n349,65,351.5,0.5,351.5,0.5,1
P05_p5n1330,65,351.75,0.25,351.75,0.25,1
P05_p5n1332,36,352.0,0.75,352.0,0.75,5
P04_p4n323,55,352.0,0.75,352.0,0.75,1
P05_p5n1331,62,352.0,0.25,352.0,0.25,1
P03_p3n280,63,352.0,1.5,352.0,1.5,1
P02_p2n350,67,352.0,0.75,352.0,0.75,1
P01_p1n277,72,352.0,1.5,352.0,1.5,1
P05_p5n1333,63,352.25,0.25,352.25,0.25,1
P05_p5n1334,67,352.5,0.25,352.5,0.25,1
P05_p5n1336,36,352.75,0.75,352.75,0.75,5
P04_p4n324,55,352.75,3.25,352.75,3.25,1
P05_p5n1335,62,352.75,0.25,352.75,0.25,1
P02_p2n351,67,352.75,3.25,352.75,3.25,1
P05_p5n1337,63,353.0,0.25,353.0,0.25,1
P05_p5n1339,67,353.25,0.25,353.25,0.25,1
P05_p5n1341,31,353.5,0.5,353.5,0.5,5
P05_p5n1340,62,353.5,0.25,353.5,0.25,1
P03_p3n281,62,353.5,0.5,353.5,0.5,1
P01_p1n278,71,353.5,0.5,353.5,0.5,1
P05_p5n1342,63,353.75,0.25,353.75,0.25,1
P05_p5n1344,36,354.0,0.75,354.0,0.75,5
P05_p5n1343,62,354.0,0.25,354.0,0.25,1
P03_p3n282,65,354.0,0.75,354.0,0.75,1
P01_p1n279,74,354.0,0.75,354.0,0.75,1
P05_p5n1345,63,354.25,0.25,354.25,0.25,1
P05_p5n1346,67,354.5,0.25,354.5,0.25,1
P05_p5n1348,36,354.75,0.75,354.75,0.75,5
P03_p3n283,63,354.75,1.25,354.75,1.25,1
P05_p5n1347,72,354.75,0.25,354.75,0.25,1
P01_p1n280,72,354.75,1.25,354.75,1.25,1
P05_p5n1349,79,355.0,0.25,355.0,0.25,1
P05_p5n1351,75,355.25,0.25,355.25,0.25,1
P05_p5n1353,31,355.5,0.5,355.5,0.5,5
P05_p5n1352,74,355.5,0.25,355.5,0.25,1
P05_p5n1354,73,355.75,0.25,355.75,0.25,1
P04_p4n327,48,356.0,2.0,356.0,2.0,1
P05_p5n1356,48,356.0,0.25,356.0,0.25,5
P03_p3n285,64,356.0,2.0,356.0,2.0,1
P02_p2n354,67,356.0,2.0,356.0,2.0,1
P01_p1n282,72,356.0,2.0,356.0,2.0,1
P05_p5n1357,55,356.25,0.25,356.25,0.25,5
P05_p5n1358,60,356.5,0.25,356.5,0.25,1
P05_p5n1360,64,356.75,0.25,356.75,0.25,1
P05_p5n1361,67,357.0,0.25,357.0,0.25,1
P05_p5n1363,72,357.25,0.25,357.25,0.25,1
P05_p5n1364,67,357.5,0.25,357.5,0.25,1
P05_p5n1365,64,357.75,0.25,357.75,0.25,1
P04_p4n328,46,358.0,2.0,358.0,2.0,1
P05_p5n1367,46,358.0,0.25,358.0,0.25,5
P03_p3n286,65,358.0,1.0,358.0,1.0,1
P02_p2n355,68,358.0,2.0,358.0,2.0,1
P01_p1n283,73,358.0,2.0,358.0,2.0,1
P05_p5n1368,53,358.25,0.25,358.25,0.25,5
P05_p5n1369,58,358.5,0.25,358.5,0.25,1
P05_p5n1371,61,358.75,0.25,358.75,0.25,1
P03_p3n287,58,359.0,1.0,359.0,1.0,1
P05_p5n1372,65,359.0,0.25,359.0,0.25,1
P05_p5n1374,70,359.25,0.25,359.25,0.25,1
P05_p5n1375,65,359.5,0.25,359.5,0.25,1
P05_p5n1376,61,359.75,0.25,359.75,0.25,1
P05_p5n1378,44,360.0,0.25,360.0,0.25,5
P04_p4n329,44,360.0,2.0,360.0,2.0,1
P03_p3n288,60,360.0,2.0,360.0,2.0,1
P02_p2n356,67,360.0,2.0,360.0,2.0,1
P01_p1n284,75,360.0,2.0,360.0,2.0,1
P05_p5n1379,51,360.25,0.25,360.25,0.25,5
P05_p5n1380,55,360.5,0.25,360.5,0.25,1
P05_p5n1382,60,360.75,0.25,360.75,0.25,1
