onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,divs_pq
0.0,1.5,0.0,1.5,0,18,48,5,P05_p5n3,12
0.0,1.0,0.0,1.0,0,12,48,1,P04_p4n0,12
0.0,1.0,0.0,1.0,0,12,55,1,P03_p3n0,12
0.0,1.5,0.0,1.5,0,18,55,5,P05_p5n4,12
0.0,1.5,0.0,1.5,0,18,60,5,P05_p5n5,12
0.0,1.5,0.0,1.5,0,18,63,1,P05_p5n0,12
0.0,1.0,0.0,1.0,0,12,63,1,P02_p2n0,12
0.0,1.5,0.0,1.5,0,18,67,1,P05_p5n1,12
0.0,1.0,0.0,1.0,0,12,72,1,P01_p1n0,12
0.0,1.5,0.0,1.5,0,18,72,1,P05_p5n2,12
1.0,0.5,1.0,0.5,12,6,48,1,P04_p4n1,12
1.0,0.5,1.0,0.5,12,6,55,1,P03_p3n1,12
1.0,0.5,1.0,0.5,12,6,63,1,P02_p2n1,12
1.0,0.5,1.0,0.5,12,6,72,1,P01_p1n1,12
1.5,1.5,1.5,1.5,18,18,48,5,P05_p5n9,12
1.5,1.5,1.5,1.5,18,18,48,1,P04_p4n2,12
1.5,1.5,1.5,1.5,18,18,55,1,P03_p3n2,12
1.5,1.5,1.5,1.5,18,18,55,5,P05_p5n10,12
1.5,1.5,1.5,1.5,18,18,60,5,P05_p5n11,12
1.5,1.5,1.5,1.5,18,18,63,1,P05_p5n6,12
1.5,1.5,1.5,1.5,18,18,63,1,P02_p2n2,12
1.5,1.5,1.5,1.5,18,18,67,1,P05_p5n7,12
1.5,1.5,1.5,1.5,18,18,72,1,P05_p5n8,12
1.5,1.5,1.5,1.5,18,18,72,1,P01_p1n2,12
3.0,1.0,3.0,1.0,36,12,48,5,P05_p5n15,12
3.0,1.0,3.0,1.0,36,12,48,1,P04_p4n3,12
3.0,1.0,3.0,1.0,36,12,55,5,P05_p5n16,12
3.0,1.0,3.0,1.0,36,12,55,1,P03_p3n3,12
3.0,1.0,3.0,1.0,36,12,60,5,P05_p5n17,12
3.0,1.0,3.0,1.0,36,12,63,1,P05_p5n12,12
3.0,1.0,3.0,1.0,36,12,63,1,P02_p2n3,12
3.0,1.0,3.0,1.0,36,12,67,1,P05_p5n13,12
3.0,1.0,3.0,1.0,36,12,72,1,P01_p1n3,12
3.0,1.0,3.0,1.0,36,12,72,1,P05_p5n14,12
4.0,1.0,4.0,1.0,48,12,48,1,P04_p4n4,12
4.0,1.5,4.0,1.5,48,18,48,5,P05_p5n21,12
4.0,1.0,4.0,1.0,48,12,56,1,P03_p3n4,12
4.0,1.5,4.0,1.5,48,18,56,5,P05_p5n22,12
4.0,1.5,4.0,1.5,48,18,60,5,P05_p5n23,12
4.0,1.0,4.0,1.0,48,12,65,1,P02_p2n4,12
4.0,1.5,4.0,1.5,48,18,65,1,P05_p5n18,12
4.0,1.5,4.0,1.5,48,18,68,1,P05_p5n19,12
4.0,1.5,4.0,1.5,48,18,74,1,P05_p5n20,12
4.0,1.0,4.0,1.0,48,12,74,1,P01_p1n4,12
5.0,0.5,5.0,0.5,60,6,48,1,P04_p4n5,12
5.0,0.5,5.0,0.5,60,6,56,1,P03_p3n5,12
5.0,0.5,5.0,0.5,60,6,65,1,P02_p2n5,12
5.0,0.5,5.0,0.5,60,6,74,1,P01_p1n5,12
5.5,1.5,5.5,1.5,66,18,48,1,P04_p4n6,12
5.5,1.5,5.5,1.5,66,18,48,5,P05_p5n27,12
5.5,1.5,5.5,1.5,66,18,56,1,P03_p3n6,12
5.5,1.5,5.5,1.5,66,18,56,5,P05_p5n28,12
5.5,1.5,5.5,1.5,66,18,60,5,P05_p5n29,12
5.5,1.5,5.5,1.5,66,18,65,1,P02_p2n6,12
5.5,1.0,5.5,1.0,66,12,65,1,P05_p5n24,12
5.5,1.0,5.5,1.0,66,12,68,1,P05_p5n25,12
5.5,1.5,5.5,1.5,66,18,74,1,P01_p1n6,12
5.5,1.0,5.5,1.0,66,12,74,1,P05_p5n26,12
6.5,0.5,6.5,0.5,78,6,74,1,P05_p5n30,12
7.0,1.0,7.0,1.0,84,12,48,5,P05_p5n32,12
7.0,1.0,7.0,1.0,84,12,56,5,P05_p5n33,12
7.0,1.0,7.0,1.0,84,12,60,5,P05_p5n34,12
7.0,0.5,7.0,0.5,84,6,75,1,P05_p5n31,12
7.5,0.5,7.5,0.5,90,6,76,1,P05_p5n35,12
8.0,1.5,8.0,1.5,96,18,47,5,P05_p5n39,12
8.0,1.0,8.0,1.0,96,12,47,1,P04_p4n8,12
8.0,1.5,8.0,1.5,96,18,56,5,P05_p5n40,12
8.0,1.5,8.0,1.5,96,18,62,5,P05_p5n41,12
8.0,1.0,8.0,1.0,96,12,62,1,P03_p3n8,12
8.0,1.5,8.0,1.5,96,18,68,1,P05_p5n36,12
8.0,1.0,8.0,1.0,96,12,68,1,P02_p2n8,12
8.0,1.5,8.0,1.5,96,18,74,1,P05_p5n37,12
8.0,1.0,8.0,1.0,96,12,77,1,P01_p1n8,12
8.0,1.5,8.0,1.5,96,18,77,1,P05_p5n38,12
9.0,0.5,9.0,0.5,108,6,47,1,P04_p4n9,12
9.0,0.5,9.0,0.5,108,6,62,1,P03_p3n9,12
9.0,0.5,9.0,0.5,108,6,68,1,P02_p2n9,12
9.0,0.5,9.0,0.5,108,6,77,1,P01_p1n9,12
9.5,1.5,9.5,1.5,114,18,47,5,P05_p5n45,12
9.5,1.5,9.5,1.5,114,18,47,1,P04_p4n10,12
9.5,1.5,9.5,1.5,114,18,56,5,P05_p5n46,12
9.5,1.5,9.5,1.5,114,18,62,5,P05_p5n47,12
9.5,1.5,9.5,1.5,114,18,62,1,P03_p3n10,12
9.5,1.5,9.5,1.5,114,18,68,1,P05_p5n42,12
9.5,1.5,9.5,1.5,114,18,68,1,P02_p2n10,12
9.5,1.5,9.5,1.5,114,18,74,1,P05_p5n43,12
9.5,1.5,9.5,1.5,114,18,77,1,P01_p1n10,12
9.5,1.5,9.5,1.5,114,18,77,1,P05_p5n44,12
11.0,1.0,11.0,1.0,132,12,47,5,P05_p5n51,12
11.0,1.0,11.0,1.0,132,12,47,1,P04_p4n11,12
11.0,1.0,11.0,1.0,132,12,56,5,P05_p5n52,12
11.0,1.0,11.0,1.0,132,12,56,1,P03_p3n11,12
11.0,1.0,11.0,1.0,132,12,62,5,P05_p5n53,12
11.0,1.0,11.0,1.0,132,12,65,1,P02_p2n11,12
11.0,1.0,11.0,1.0,132,12,65,1,P05_p5n48,12
11.0,1.0,11.0,1.0,132,12,68,1,P05_p5n49,12
11.0,1.0,11.0,1.0,132,12,74,1,P01_p1n11,12
11.0,1.0,11.0,1.0,132,12,74,1,P05_p5n50,12
12.0,1.0,12.0,1.0,144,12,48,1,P04_p4n12,12
12.0,1.5,12.0,1.5,144,18,48,5,P05_p5n57,12
12.0,1.5,12.0,1.5,144,18,55,5,P05_p5n58,12
12.0,1.0,12.0,1.0,144,12,55,1,P03_p3n12,12
12.0,1.5,12.0,1.5,144,18,60,5,P05_p5n59,12
12.0,1.5,12.0,1.5,144,18,67,1,P05_p5n54,12
12.0,1.5,12.0,1.5,144,18,74,1,P05_p5n55,12
12.0,1.0,12.0,1.0,144,12,74,1,P02_p2n12,12
12.0,1.0,12.0,1.0,144,12,75,1,P01_p1n12,12
12.0,1.5,12.0,1.5,144,18,75,1,P05_p5n56,12
13.0,0.5,13.0,0.5,156,6,48,1,P04_p4n13,12
13.0,0.5,13.0,0.5,156,6,63,1,P03_p3n13,12
13.0,0.5,13.0,0.5,156,6,67,1,P02_p2n13,12
13.0,0.5,13.0,0.5,156,6,72,1,P01_p1n13,12
13.5,1.5,13.5,1.5,162,18,48,1,P04_p4n14,12
13.5,1.5,13.5,1.5,162,18,48,5,P05_p5n63,12
13.5,1.5,13.5,1.5,162,18,55,5,P05_p5n64,12
13.5,1.5,13.5,1.5,162,18,60,5,P05_p5n65,12
13.5,1.0,13.5,1.0,162,12,63,1,P05_p5n60,12
13.5,1.5,13.5,1.5,162,18,63,1,P03_p3n14,12
13.5,1.5,13.5,1.5,162,18,67,1,P02_p2n14,12
13.5,1.0,13.5,1.0,162,12,67,1,P05_p5n61,12
13.5,1.0,13.5,1.0,162,12,72,1,P05_p5n62,12
13.5,1.5,13.5,1.5,162,18,72,1,P01_p1n14,12
14.5,0.5,14.5,0.5,174,6,63,1,P05_p5n66,12
14.5,0.5,14.5,0.5,174,6,70,1,P05_p5n67,12
15.0,1.0,15.0,1.0,180,12,48,5,P05_p5n69,12
15.0,1.0,15.0,1.0,180,12,55,5,P05_p5n70,12
15.0,1.0,15.0,1.0,180,12,60,5,P05_p5n71,12
15.0,0.5,15.0,0.5,180,6,69,1,P05_p5n68,12
15.5,0.5,15.5,0.5,186,6,68,1,P05_p5n72,12
16.0,4.0,16.0,4.0,192,48,48,5,P05_p5n75,12
16.0,1.0,16.0,1.0,192,12,48,1,P04_p4n16,12
16.0,4.0,16.0,4.0,192,48,55,5,P05_p5n76,12
16.0,1.0,16.0,1.0,192,12,55,1,P03_p3n16,12
16.0,4.0,16.0,4.0,192,48,60,5,P05_p5n77,12
16.0,4.0,16.0,4.0,192,48,63,1,P05_p5n73,12
16.0,1.0,16.0,1.0,192,12,63,1,P02_p2n16,12
16.0,4.0,16.0,4.0,192,48,67,1,P05_p5n74,12
16.0,1.0,16.0,1.0,192,12,67,1,P01_p1n16,12
17.0,0.5,17.0,0.5,204,6,48,1,P04_p4n17,12
17.0,0.5,17.0,0.5,204,6,55,1,P03_p3n17,12
17.0,0.5,17.0,0.5,204,6,63,1,P02_p2n17,12
17.0,0.5,17.0,0.5,204,6,67,1,P01_p1n17,12
17.5,1.5,17.5,1.5,210,18,48,1,P04_p4n18,12
17.5,1.5,17.5,1.5,210,18,55,1,P03_p3n18,12
17.5,1.5,17.5,1.5,210,18,63,1,P02_p2n18,12
17.5,1.0,17.5,1.0,210,12,67,1,P01_p1n18,12
18.5,0.5,18.5,0.5,222,6,72,1,P01_p1n19,12
19.0,1.0,19.0,1.0,228,12,48,1,P04_p4n19,12
19.0,1.0,19.0,1.0,228,12,55,1,P03_p3n19,12
19.0,1.0,19.0,1.0,228,12,60,1,P02_p2n19,12
19.0,0.5,19.0,0.5,228,6,67,1,P01_p1n20,12
19.5,0.5,19.5,0.5,234,6,63,1,P01_p1n21,12
20.0,4.0,20.0,4.0,240,48,48,5,P05_p5n80,12
20.0,1.0,20.0,1.0,240,12,48,1,P04_p4n20,12
20.0,4.0,20.0,4.0,240,48,57,5,P05_p5n81,12
20.0,1.0,20.0,1.0,240,12,57,1,P03_p3n20,12
20.0,4.0,20.0,4.0,240,48,62,1,P05_p5n78,12
20.0,1.0,20.0,1.0,240,12,62,1,P02_p2n20,12
20.0,1.0,20.0,1.0,240,12,66,1,P01_p1n22,12
20.0,4.0,20.0,4.0,240,48,66,1,P05_p5n79,12
21.0,0.5,21.0,0.5,252,6,48,1,P04_p4n21,12
21.0,0.5,21.0,0.5,252,6,57,1,P03_p3n21,12
21.0,0.5,21.0,0.5,252,6,62,1,P02_p2n21,12
21.0,0.5,21.0,0.5,252,6,66,1,P01_p1n23,12
21.5,1.5,21.5,1.5,258,18,48,1,P04_p4n22,12
21.5,1.5,21.5,1.5,258,18,57,1,P03_p3n22,12
21.5,1.5,21.5,1.5,258,18,62,1,P02_p2n22,12
21.5,1.5,21.5,1.5,258,18,66,1,P01_p1n24,12
24.0,4.0,24.0,4.0,288,48,48,5,P05_p5n84,12
24.0,1.0,24.0,1.0,288,12,48,1,P04_p4n24,12
24.0,1.0,24.0,1.0,288,12,56,1,P03_p3n24,12
24.0,4.0,24.0,4.0,288,48,56,5,P05_p5n85,12
24.0,4.0,24.0,4.0,288,48,61,1,P05_p5n82,12
24.0,1.0,24.0,1.0,288,12,61,1,P02_p2n24,12
24.0,1.0,24.0,1.0,288,12,65,1,P01_p1n26,12
24.0,4.0,24.0,4.0,288,48,65,1,P05_p5n83,12
25.0,0.5,25.0,0.5,300,6,48,1,P04_p4n25,12
25.0,0.5,25.0,0.5,300,6,56,1,P03_p3n25,12
25.0,0.5,25.0,0.5,300,6,61,1,P02_p2n25,12
25.0,0.5,25.0,0.5,300,6,65,1,P01_p1n27,12
25.5,1.5,25.5,1.5,306,18,48,1,P04_p4n26,12
25.5,1.5,25.5,1.5,306,18,56,1,P03_p3n26,12
25.5,1.5,25.5,1.5,306,18,61,1,P02_p2n26,12
25.5,1.5,25.5,1.5,306,18,65,1,P01_p1n28,12
27.0,1.0,27.0,1.0,324,12,48,1,P04_p4n27,12
27.0,1.0,27.0,1.0,324,12,56,1,P03_p3n27,12
27.0,1.0,27.0,1.0,324,12,61,1,P02_p2n27,12
27.0,1.0,27.0,1.0,324,12,65,1,P01_p1n29,12
28.0,1.5,28.0,1.5,336,18,48,6,P05_p5n89,12
28.0,1.0,28.0,1.0,336,12,48,1,P04_p4n28,12
28.0,4.0,28.0,4.0,336,48,55,5,P05_p5n88,12
28.0,1.0,28.0,1.0,336,12,55,1,P03_p3n28,12
28.0,3.0,28.0,3.0,336,36,60,1,P05_p5n86,12
28.0,1.0,28.0,1.0,336,12,60,1,P02_p2n28,12
28.0,1.0,28.0,1.0,336,12,63,1,P01_p1n30,12
28.0,3.0,28.0,3.0,336,36,63,1,P05_p5n87,12
29.0,0.5,29.0,0.5,348,6,48,1,P04_p4n29,12
29.0,0.5,29.0,0.5,348,6,55,1,P03_p3n29,12
29.0,0.5,29.0,0.5,348,6,60,1,P02_p2n29,12
29.0,0.5,29.0,0.5,348,6,63,1,P01_p1n31,12
29.5,1.5,29.5,1.5,354,18,48,6,P05_p5n90,12
29.5,1.5,29.5,1.5,354,18,48,1,P04_p4n30,12
29.5,1.5,29.5,1.5,354,18,55,1,P03_p3n30,12
29.5,1.5,29.5,1.5,354,18,60,1,P02_p2n30,12
29.5,1.5,29.5,1.5,354,18,63,1,P01_p1n32,12
31.0,1.0,31.0,1.0,372,12,46,1,P04_p4n31,12
31.0,1.0,31.0,1.0,372,12,46,6,P05_p5n93,12
31.0,1.0,31.0,1.0,372,12,55,1,P03_p3n31,12
31.0,0.5,31.0,0.5,372,6,62,1,P05_p5n91,12
31.0,0.5,31.0,0.5,372,6,62,1,P02_p2n31,12
31.0,0.5,31.0,0.5,372,6,65,1,P01_p1n33,12
31.0,0.5,31.0,0.5,372,6,65,1,P05_p5n92,12
31.5,0.5,31.5,0.5,378,6,63,1,P05_p5n94,12
31.5,0.5,31.5,0.5,378,6,63,1,P02_p2n32,12
31.5,0.5,31.5,0.5,378,6,67,1,P05_p5n95,12
31.5,0.5,31.5,0.5,378,6,67,1,P01_p1n34,12
32.0,3.0,32.0,3.0,384,36,44,1,P04_p4n32,12
32.0,4.0,32.0,4.0,384,48,44,5,P05_p5n98,12
32.0,4.0,32.0,4.0,384,48,54,5,P05_p5n99,12
32.0,2.0,32.0,2.0,384,24,54,1,P03_p3n32,12
32.0,1.0,32.0,1.0,384,12,60,1,P05_p5n96,12
32.0,1.0,32.0,1.0,384,12,60,1,P02_p2n33,12
32.0,1.0,32.0,1.0,384,12,68,1,P01_p1n35,12
32.0,1.0,32.0,1.0,384,12,68,1,P05_p5n97,12
33.0,1.0,33.0,1.0,396,12,66,1,P02_p2n34,12
33.0,1.0,33.0,1.0,396,12,66,1,P05_p5n100,12
33.0,1.0,33.0,1.0,396,12,75,1,P05_p5n101,12
33.0,1.0,33.0,1.0,396,12,75,1,P01_p1n36,12
34.0,1.0,34.0,1.0,408,12,56,1,P03_p3n33,12
34.0,1.0,34.0,1.0,408,12,65,1,P02_p2n35,12
34.0,1.0,34.0,1.0,408,12,65,1,P05_p5n102,12
34.0,1.0,34.0,1.0,408,12,74,1,P05_p5n103,12
34.0,1.0,34.0,1.0,408,12,74,1,P01_p1n37,12
35.0,1.0,35.0,1.0,420,12,44,1,P04_p4n33,12
35.0,1.0,35.0,1.0,420,12,54,1,P03_p3n34,12
35.0,1.0,35.0,1.0,420,12,63,1,P05_p5n104,12
35.0,1.0,35.0,1.0,420,12,63,1,P02_p2n36,12
35.0,1.0,35.0,1.0,420,12,72,1,P01_p1n38,12
35.0,1.0,35.0,1.0,420,12,72,1,P05_p5n105,12
36.0,3.0,36.0,3.0,432,36,43,1,P04_p4n34,12
36.0,3.0,36.0,3.0,432,36,43,5,P05_p5n109,12
36.0,3.0,36.0,3.0,432,36,53,5,P05_p5n110,12
36.0,3.0,36.0,3.0,432,36,55,1,P03_p3n35,12
36.0,3.0,36.0,3.0,432,36,62,1,P05_p5n106,12
36.0,3.0,36.0,3.0,432,36,62,1,P02_p2n37,12
36.0,3.0,36.0,3.0,432,36,68,1,P05_p5n107,12
36.0,3.0,36.0,3.0,432,36,68,1,P02_p2n38,12
36.0,3.0,36.0,3.0,432,36,72,1,P01_p1n39,12
36.0,3.0,36.0,3.0,432,36,72,1,P05_p5n108,12
39.0,1.0,39.0,1.0,468,12,24,5,P05_p5n112,12
40.0,1.0,40.0,1.0,480,12,36,5,P05_p5n114,12
40.5,1.0,40.5,1.0,486,12,62,1,P05_p5n115,12
40.5,1.0,40.5,1.0,486,12,63,1,P05_p5n116,12
40.5,1.0,40.5,1.0,486,12,67,1,P05_p5n117,12
41.0,1.0,41.0,1.0,492,12,24,5,P05_p5n118,12
41.5,0.5,41.5,0.5,498,6,62,1,P05_p5n119,12
41.5,0.5,41.5,0.5,498,6,63,1,P05_p5n120,12
41.5,0.5,41.5,0.5,498,6,67,1,P05_p5n121,12
42.0,1.0,42.0,1.0,504,12,36,5,P05_p5n125,12
42.0,0.25,42.0,0.25,504,3,62,1,P05_p5n122,12
42.0,0.25,42.0,0.25,504,3,63,1,P05_p5n123,12
42.0,0.25,42.0,0.25,504,3,67,1,P05_p5n124,12
42.25,0.25,42.25,0.25,507,3,62,1,P05_p5n126,12
42.25,0.25,42.25,0.25,507,3,63,1,P05_p5n127,12
42.25,0.25,42.25,0.25,507,3,67,1,P05_p5n128,12
42.5,1.5,42.5,1.5,510,18,62,1,P05_p5n129,12
42.5,1.5,42.5,1.5,510,18,63,1,P05_p5n130,12
42.5,1.5,42.5,1.5,510,18,67,1,P05_p5n131,12
43.0,1.0,43.0,1.0,516,12,24,5,P05_p5n132,12
44.0,1.0,44.0,1.0,528,12,36,5,P05_p5n134,12
44.5,0.5,44.5,0.5,534,6,54,1,P05_p5n135,12
45.0,1.0,45.0,1.0,540,12,24,5,P05_p5n137,12
45.0,0.5,45.0,0.5,540,6,55,1,P05_p5n136,12
45.5,0.5,45.5,0.5,546,6,63,1,P05_p5n138,12
46.0,1.0,46.0,1.0,552,12,36,5,P05_p5n140,12
46.0,0.5,46.0,0.5,552,6,59,1,P05_p5n139,12
46.5,0.5,46.5,0.5,558,6,60,1,P05_p5n141,12
47.0,1.0,47.0,1.0,564,12,24,5,P05_p5n143,12
47.0,0.5,47.0,0.5,564,6,68,1,P05_p5n142,12
47.5,0.5,47.5,0.5,570,6,67,1,P05_p5n144,12
48.0,1.0,48.0,1.0,576,12,36,5,P05_p5n146,12
48.5,1.0,48.5,1.0,582,12,62,1,P05_p5n147,12
48.5,1.0,48.5,1.0,582,12,63,1,P05_p5n148,12
48.5,1.0,48.5,1.0,582,12,67,1,P05_p5n149,12
49.0,1.0,49.0,1.0,588,12,24,5,P05_p5n150,12
49.5,0.5,49.5,0.5,594,6,62,1,P05_p5n151,12
49.5,0.5,49.5,0.5,594,6,63,1,P05_p5n152,12
49.5,0.5,49.5,0.5,594,6,67,1,P05_p5n153,12
50.0,1.0,50.0,1.0,600,12,36,5,P05_p5n157,12
50.0,0.25,50.0,0.25,600,3,62,1,P05_p5n154,12
50.0,0.25,50.0,0.25,600,3,63,1,P05_p5n155,12
50.0,0.25,50.0,0.25,600,3,67,1,P05_p5n156,12
50.25,0.25,50.25,0.25,603,3,62,1,P05_p5n158,12
50.25,0.25,50.25,0.25,603,3,63,1,P05_p5n159,12
50.25,0.25,50.25,0.25,603,3,67,1,P05_p5n160,12
50.5,1.5,50.5,1.5,606,18,62,1,P05_p5n161,12
50.5,1.5,50.5,1.5,606,18,63,1,P05_p5n162,12
50.5,1.5,50.5,1.5,606,18,67,1,P05_p5n163,12
51.0,1.0,51.0,1.0,612,12,24,5,P05_p5n164,12
52.0,1.0,52.0,1.0,624,12,36,5,P05_p5n166,12
52.5,1.0,52.5,1.0,630,12,55,1,P05_p5n167,12
52.5,1.0,52.5,1.0,630,12,63,1,P05_p5n168,12
53.0,1.0,53.0,1.0,636,12,24,5,P05_p5n169,12
53.5,0.5,53.5,0.5,642,6,54,1,P05_p5n170,12
53.5,0.5,53.5,0.5,642,6,62,1,P05_p5n171,12
54.0,1.0,54.0,1.0,648,12,36,5,P05_p5n174,12
54.0,0.5,54.0,0.5,648,6,54,1,P05_p5n172,12
54.0,0.5,54.0,0.5,648,6,62,1,P05_p5n173,12
54.5,0.5,54.5,0.5,654,6,53,1,P05_p5n175,12
54.5,0.5,54.5,0.5,654,6,61,1,P05_p5n176,12
55.0,1.0,55.0,1.0,660,12,24,5,P05_p5n179,12
55.0,0.5,55.0,0.5,660,6,53,1,P05_p5n177,12
55.0,0.5,55.0,0.5,660,6,61,1,P05_p5n178,12
55.5,0.5,55.5,0.5,666,6,51,1,P05_p5n180,12
55.5,0.5,55.5,0.5,666,6,60,1,P05_p5n181,12
56.0,1.0,56.0,1.0,672,12,36,5,P05_p5n185,12
56.0,1.0,56.0,1.0,672,12,60,1,P05_p5n182,12
56.0,1.0,56.0,1.0,672,12,63,1,P05_p5n183,12
56.0,1.0,56.0,1.0,672,12,67,1,P05_p5n184,12
56.5,1.0,56.5,1.0,678,12,48,1,P04_p4n41,12
57.0,1.0,57.0,1.0,684,12,24,5,P05_p5n187,12
57.5,0.25,57.5,0.25,690,3,47,1,P04_p4n42,12
57.75,0.25,57.75,0.25,693,3,48,1,P04_p4n43,12
58.0,1.0,58.0,1.0,696,12,36,5,P05_p5n191,12
58.0,1.5,58.0,1.5,696,18,50,1,P04_p4n44,12
58.0,1.0,58.0,1.0,696,12,60,1,P05_p5n188,12
58.0,1.0,58.0,1.0,696,12,63,1,P05_p5n189,12
58.0,1.0,58.0,1.0,696,12,67,1,P05_p5n190,12
59.0,1.0,59.0,1.0,708,12,24,5,P05_p5n193,12
59.5,0.25,59.5,0.25,714,3,48,1,P04_p4n45,12
59.75,0.25,59.75,0.25,717,3,50,1,P04_p4n46,12
60.0,1.0,60.0,1.0,720,12,36,5,P05_p5n197,12
60.0,0.25,60.0,0.25,720,3,51,1,P04_p4n47,12
60.0,1.0,60.0,1.0,720,12,60,1,P05_p5n194,12
60.0,1.0,60.0,1.0,720,12,63,1,P05_p5n195,12
60.0,1.0,60.0,1.0,720,12,67,1,P05_p5n196,12
60.25,0.25,60.25,0.25,723,3,50,1,P04_p4n48,12
60.5,1.0,60.5,1.0,726,12,51,1,P04_p4n49,12
61.0,1.0,61.0,1.0,732,12,24,5,P05_p5n199,12
61.5,0.5,61.5,0.5,738,6,48,1,P04_p4n50,12
62.0,1.0,62.0,1.0,744,12,36,5,P05_p5n203,12
62.0,1.5,62.0,1.5,744,18,56,1,P04_p4n51,12
62.0,1.0,62.0,1.0,744,12,60,1,P05_p5n200,12
62.0,1.0,62.0,1.0,744,12,63,1,P05_p5n201,12
62.0,1.0,62.0,1.0,744,12,67,1,P05_p5n202,12
63.0,1.0,63.0,1.0,756,12,24,5,P05_p5n205,12
63.5,0.25,63.5,0.25,762,3,55,1,P04_p4n52,12
63.75,0.25,63.75,0.25,765,3,53,1,P04_p4n53,12
64.0,1.0,64.0,1.0,768,12,36,5,P05_p5n209,12
64.0,0.5,64.0,0.5,768,6,55,1,P04_p4n54,12
64.0,1.0,64.0,1.0,768,12,60,1,P05_p5n206,12
64.0,1.0,64.0,1.0,768,12,63,1,P05_p5n207,12
64.0,1.0,64.0,1.0,768,12,67,1,P05_p5n208,12
64.5,0.5,64.5,0.5,774,6,48,1,P04_p4n55,12
65.0,1.0,65.0,1.0,780,12,24,5,P05_p5n211,12
65.0,1.5,65.0,1.5,780,18,53,1,P04_p4n56,12
66.0,1.0,66.0,1.0,792,12,36,5,P05_p5n215,12
66.0,1.0,66.0,1.0,792,12,60,1,P05_p5n212,12
66.0,1.0,66.0,1.0,792,12,63,1,P05_p5n213,12
66.0,1.0,66.0,1.0,792,12,67,1,P05_p5n214,12
66.5,0.25,66.5,0.25,798,3,51,1,P04_p4n58,12
66.75,0.25,66.75,0.25,801,3,50,1,P04_p4n59,12
67.0,1.0,67.0,1.0,804,12,24,5,P05_p5n217,12
67.0,1.0,67.0,1.0,804,12,51,1,P04_p4n60,12
68.0,1.0,68.0,1.0,816,12,36,5,P05_p5n221,12
68.0,1.0,68.0,1.0,816,12,60,1,P05_p5n218,12
68.0,1.0,68.0,1.0,816,12,63,1,P05_p5n219,12
68.0,1.0,68.0,1.0,816,12,67,1,P05_p5n220,12
68.5,1.0,68.5,1.0,822,12,48,1,P04_p4n62,12
69.0,1.0,69.0,1.0,828,12,24,5,P05_p5n223,12
69.5,0.25,69.5,0.25,834,3,47,1,P04_p4n63,12
69.75,0.25,69.75,0.25,837,3,48,1,P04_p4n64,12
70.0,1.0,70.0,1.0,840,12,36,5,P05_p5n227,12
70.0,1.5,70.0,1.5,840,18,50,1,P04_p4n65,12
70.0,1.0,70.0,1.0,840,12,60,1,P05_p5n224,12
70.0,1.0,70.0,1.0,840,12,63,1,P05_p5n225,12
70.0,1.0,70.0,1.0,840,12,67,1,P05_p5n226,12
71.0,1.0,71.0,1.0,852,12,24,5,P05_p5n229,12
71.5,0.25,71.5,0.25,858,3,51,1,P04_p4n66,12
71.75,0.25,71.75,0.25,861,3,53,1,P04_p4n67,12
72.0,1.0,72.0,1.0,864,12,36,5,P05_p5n233,12
72.0,0.25,72.0,0.25,864,3,51,1,P04_p4n68,12
72.0,1.0,72.0,1.0,864,12,60,1,P05_p5n230,12
72.0,1.0,72.0,1.0,864,12,63,1,P05_p5n231,12
72.0,1.0,72.0,1.0,864,12,67,1,P05_p5n232,12
72.25,0.25,72.25,0.25,867,3,50,1,P04_p4n69,12
72.5,1.5,72.5,1.5,870,18,48,1,P04_p4n70,12
72.5,1.0,72.5,1.0,870,12,55,1,P03_p3n46,12
73.0,1.0,73.0,1.0,876,12,24,5,P05_p5n235,12
73.5,0.25,73.5,0.25,882,3,53,1,P03_p3n47,12
73.75,0.25,73.75,0.25,885,3,55,1,P03_p3n48,12
74.0,1.0,74.0,1.0,888,12,36,5,P05_p5n239,12
74.0,1.5,74.0,1.5,888,18,56,1,P03_p3n49,12
74.0,1.0,74.0,1.0,888,12,60,1,P05_p5n236,12
74.0,1.0,74.0,1.0,888,12,63,1,P05_p5n237,12
74.0,1.0,74.0,1.0,888,12,67,1,P05_p5n238,12
74.5,1.0,74.5,1.0,894,12,48,1,P04_p4n72,12
75.0,1.0,75.0,1.0,900,12,24,5,P05_p5n241,12
75.5,0.5,75.5,0.5,906,6,48,1,P04_p4n73,12
75.5,0.25,75.5,0.25,906,3,55,1,P03_p3n50,12
75.75,0.25,75.75,0.25,909,3,56,1,P03_p3n51,12
76.0,1.0,76.0,1.0,912,12,36,5,P05_p5n245,12
76.0,2.0,76.0,2.0,912,24,48,1,P04_p4n74,12
76.0,0.25,76.0,0.25,912,3,58,1,P03_p3n52,12
76.0,1.0,76.0,1.0,912,12,60,1,P05_p5n242,12
76.0,1.0,76.0,1.0,912,12,63,1,P05_p5n243,12
76.0,1.0,76.0,1.0,912,12,67,1,P05_p5n244,12
76.25,0.25,76.25,0.25,915,3,56,1,P03_p3n53,12
76.5,1.0,76.5,1.0,918,12,58,1,P03_p3n54,12
77.0,1.0,77.0,1.0,924,12,24,5,P05_p5n247,12
