onset_beat,duration_beat,onset_quarter,duration_quarter,onset_div,duration_div,pitch,voice,id,divs_pq
84.0,1.0,84.0,1.0,168,2,62,1,P01_p1n125,2
84.0,1.0,84.0,1.0,168,2,66,1,P00_p0n126,2
85.0,1.0,85.0,1.0,170,2,45,1,P03_p3n116,2
85.0,1.0,85.0,1.0,170,2,55,1,P02_p2n118,2
85.0,1.0,85.0,1.0,170,2,61,1,P01_p1n126,2
85.0,1.0,85.0,1.0,170,2,64,1,P00_p0n127,2
86.0,1.0,86.0,1.0,172,2,50,1,P03_p3n117,2
86.0,1.0,86.0,1.0,172,2,54,1,P02_p2n119,2
86.0,1.0,86.0,1.0,172,2,57,1,P01_p1n127,2
86.0,1.0,86.0,1.0,172,2,62,1,P00_p0n128,2
